"Step","cosmic-sweep-11 - Average Weighted Test Accuracy","cosmic-sweep-11 - Average Weighted Test Accuracy__MIN","cosmic-sweep-11 - Average Weighted Test Accuracy__MAX","rosy-sweep-10 - Average Weighted Test Accuracy","rosy-sweep-10 - Average Weighted Test Accuracy__MIN","rosy-sweep-10 - Average Weighted Test Accuracy__MAX","crisp-sweep-9 - Average Weighted Test Accuracy","crisp-sweep-9 - Average Weighted Test Accuracy__MIN","crisp-sweep-9 - Average Weighted Test Accuracy__MAX","zany-sweep-8 - Average Weighted Test Accuracy","zany-sweep-8 - Average Weighted Test Accuracy__MIN","zany-sweep-8 - Average Weighted Test Accuracy__MAX","celestial-sweep-7 - Average Weighted Test Accuracy","celestial-sweep-7 - Average Weighted Test Accuracy__MIN","celestial-sweep-7 - Average Weighted Test Accuracy__MAX","giddy-sweep-6 - Average Weighted Test Accuracy","giddy-sweep-6 - Average Weighted Test Accuracy__MIN","giddy-sweep-6 - Average Weighted Test Accuracy__MAX","generous-sweep-5 - Average Weighted Test Accuracy","generous-sweep-5 - Average Weighted Test Accuracy__MIN","generous-sweep-5 - Average Weighted Test Accuracy__MAX","fearless-sweep-4 - Average Weighted Test Accuracy","fearless-sweep-4 - Average Weighted Test Accuracy__MIN","fearless-sweep-4 - Average Weighted Test Accuracy__MAX","treasured-sweep-3 - Average Weighted Test Accuracy","treasured-sweep-3 - Average Weighted Test Accuracy__MIN","treasured-sweep-3 - Average Weighted Test Accuracy__MAX","silver-sweep-2 - Average Weighted Test Accuracy","silver-sweep-2 - Average Weighted Test Accuracy__MIN","silver-sweep-2 - Average Weighted Test Accuracy__MAX","resilient-sweep-1 - Average Weighted Test Accuracy","resilient-sweep-1 - Average Weighted Test Accuracy__MIN","resilient-sweep-1 - Average Weighted Test Accuracy__MAX"
"32","0.7518333333333334","0.7518333333333334","0.7518333333333334","0.755","0.755","0.755","0.7526666666666667","0.7526666666666667","0.7526666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.755","0.755","0.755","0.7555","0.7555","0.7555","0.7511666666666666","0.7511666666666666","0.7511666666666666","0.7535","0.7535","0.7535","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7605","0.7605","0.7605"
"33","0.7523333333333333","0.7523333333333333","0.7523333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7518333333333334","0.7518333333333334","0.7518333333333334","0.755","0.755","0.755","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7516666666666667","0.7516666666666667","0.7516666666666667","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.761","0.761","0.761"
"34","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7511666666666666","0.7511666666666666","0.7511666666666666","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7516666666666667","0.7516666666666667","0.7516666666666667","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.755","0.755","0.755","0.7606666666666667","0.7606666666666667","0.7606666666666667"
"35","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7523333333333333","0.7523333333333333","0.7523333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.756","0.756","0.756","0.7525","0.7525","0.7525","0.753","0.753","0.753","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7605","0.7605","0.7605"
"36","0.7526666666666667","0.7526666666666667","0.7526666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7526666666666667","0.7526666666666667","0.7526666666666667","0.756","0.756","0.756","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7526666666666667","0.7526666666666667","0.7526666666666667","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.761","0.761","0.761"
"37","0.7528333333333334","0.7528333333333334","0.7528333333333334","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7525","0.7525","0.7525","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7565","0.7565","0.7565","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7523333333333333","0.7523333333333333","0.7523333333333333","0.7528333333333334","0.7528333333333334","0.7528333333333334","0.755","0.755","0.755","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.761","0.761","0.761"
"38","0.7526666666666667","0.7526666666666667","0.7526666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7521666666666667","0.7521666666666667","0.7521666666666667","0.756","0.756","0.756","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.756","0.756","0.756","0.7528333333333334","0.7528333333333334","0.7528333333333334","0.7518333333333334","0.7518333333333334","0.7518333333333334","0.755","0.755","0.755","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.761","0.761","0.761"
"39","0.7525","0.7525","0.7525","0.755","0.755","0.755","0.7528333333333334","0.7528333333333334","0.7528333333333334","0.7555","0.7555","0.7555","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.753","0.753","0.753","0.7523333333333333","0.7523333333333333","0.7523333333333333","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7618333333333334","0.7618333333333334","0.7618333333333334"
"40","0.7525","0.7525","0.7525","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.756","0.756","0.756","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.753","0.753","0.753","0.7528333333333334","0.7528333333333334","0.7528333333333334","0.755","0.755","0.755","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7611666666666667","0.7611666666666667","0.7611666666666667"
"41","0.7521666666666667","0.7521666666666667","0.7521666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.753","0.753","0.753","0.7545","0.7545","0.7545","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7611666666666667","0.7611666666666667","0.7611666666666667"
"42","0.7528333333333334","0.7528333333333334","0.7528333333333334","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7555","0.7555","0.7555","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7611666666666667","0.7611666666666667","0.7611666666666667"
"43","0.7526666666666667","0.7526666666666667","0.7526666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7528333333333334","0.7528333333333334","0.7528333333333334","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7535","0.7535","0.7535","0.7536666666666667","0.7536666666666667","0.7536666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7606666666666667","0.7606666666666667","0.7606666666666667"
"44","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.753","0.753","0.753","0.756","0.756","0.756","0.757","0.757","0.757","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7536666666666667","0.7536666666666667","0.7536666666666667","0.7535","0.7535","0.7535","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7611666666666667","0.7611666666666667","0.7611666666666667"
"45","0.7536666666666667","0.7536666666666667","0.7536666666666667","0.7545","0.7545","0.7545","0.7535","0.7535","0.7535","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.757","0.757","0.757","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7536666666666667","0.7536666666666667","0.7536666666666667","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.7565","0.7565","0.7565","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7613333333333333","0.7613333333333333","0.7613333333333333"
"46","0.7535","0.7535","0.7535","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7575","0.7575","0.7575","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7528333333333334","0.7528333333333334","0.7528333333333334","0.7536666666666667","0.7536666666666667","0.7536666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.762","0.762","0.762"
"47","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.755","0.755","0.755","0.7541666666666667","0.7541666666666667","0.7541666666666667","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.757","0.757","0.757","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7528333333333334","0.7528333333333334","0.7528333333333334","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7615","0.7615","0.7615"
"48","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7555","0.7555","0.7555","0.7543333333333333","0.7543333333333333","0.7543333333333333","0.756","0.756","0.756","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7545","0.7545","0.7545","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7613333333333333","0.7613333333333333","0.7613333333333333"
"49","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7555","0.7555","0.7555","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.757","0.757","0.757","0.7555","0.7555","0.7555","0.7535","0.7535","0.7535","0.7528333333333334","0.7528333333333334","0.7528333333333334","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7565","0.7565","0.7565","0.7613333333333333","0.7613333333333333","0.7613333333333333"
"50","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.755","0.755","0.755","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7536666666666667","0.7536666666666667","0.7536666666666667","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.755","0.755","0.755","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7613333333333333","0.7613333333333333","0.7613333333333333"
"51","0.7535","0.7535","0.7535","0.755","0.755","0.755","0.755","0.755","0.755","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.754","0.754","0.754","0.7523333333333333","0.7523333333333333","0.7523333333333333","0.755","0.755","0.755","0.7565","0.7565","0.7565","0.7615","0.7615","0.7615"
"52","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.755","0.755","0.755","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7541666666666667","0.7541666666666667","0.7541666666666667","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.762","0.762","0.762"
"53","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7545","0.7545","0.7545","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7545","0.7545","0.7545","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.762","0.762","0.762"
"54","0.7535","0.7535","0.7535","0.7555","0.7555","0.7555","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.757","0.757","0.757","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.754","0.754","0.754","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7545","0.7545","0.7545","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334"
"55","0.7536666666666667","0.7536666666666667","0.7536666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.755","0.755","0.755","0.756","0.756","0.756","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.753","0.753","0.753","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.757","0.757","0.757","0.7616666666666667","0.7616666666666667","0.7616666666666667"
"56","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7565","0.7565","0.7565","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7545","0.7545","0.7545","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7615","0.7615","0.7615"
"57","0.7536666666666667","0.7536666666666667","0.7536666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7565","0.7565","0.7565","0.757","0.757","0.757","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7555","0.7555","0.7555","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7611666666666667","0.7611666666666667","0.7611666666666667"
"58","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.7555","0.7555","0.7555","0.755","0.755","0.755","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.753","0.753","0.753","0.7555","0.7555","0.7555","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7615","0.7615","0.7615"
"59","0.753","0.753","0.753","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.755","0.755","0.755","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.755","0.755","0.755","0.753","0.753","0.753","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667"
"60","0.7533333333333333","0.7533333333333333","0.7533333333333333","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.756","0.756","0.756","0.7545","0.7545","0.7545","0.753","0.753","0.753","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.757","0.757","0.757","0.7611666666666667","0.7611666666666667","0.7611666666666667"
"61","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7565","0.7565","0.7565","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7541666666666667","0.7541666666666667","0.7541666666666667","0.753","0.753","0.753","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.757","0.757","0.757","0.7615","0.7615","0.7615"
"62","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7575","0.7575","0.7575","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.753","0.753","0.753","0.7555","0.7555","0.7555","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7618333333333334","0.7618333333333334","0.7618333333333334"
"63","0.7535","0.7535","0.7535","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.757","0.757","0.757","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7545","0.7545","0.7545","0.7528333333333334","0.7528333333333334","0.7528333333333334","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7616666666666667","0.7616666666666667","0.7616666666666667"
"64","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.756","0.756","0.756","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7543333333333333","0.7543333333333333","0.7543333333333333","0.753","0.753","0.753","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7613333333333333","0.7613333333333333","0.7613333333333333"
"65","0.754","0.754","0.754","0.7561666666666667","0.7561666666666667","0.7561666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.756","0.756","0.756","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7545","0.7545","0.7545","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7575","0.7575","0.7575","0.7615","0.7615","0.7615"
"66","0.7536666666666667","0.7536666666666667","0.7536666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.756","0.756","0.756","0.757","0.757","0.757","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7526666666666667","0.7526666666666667","0.7526666666666667","0.7555","0.7555","0.7555","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"67","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.755","0.755","0.755","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.7555","0.7555","0.7555","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.762","0.762","0.762"
"68","0.7543333333333333","0.7543333333333333","0.7543333333333333","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7565","0.7565","0.7565","0.7575","0.7575","0.7575","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.753","0.753","0.753","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.757","0.757","0.757","0.7618333333333334","0.7618333333333334","0.7618333333333334"
"69","0.754","0.754","0.754","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.755","0.755","0.755","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7575","0.7575","0.7575","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.753","0.753","0.753","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.757","0.757","0.757","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"70","0.754","0.754","0.754","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7563333333333333","0.7563333333333333","0.7563333333333333","0.7575","0.7575","0.7575","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7535","0.7535","0.7535","0.7555","0.7555","0.7555","0.7575","0.7575","0.7575","0.7618333333333334","0.7618333333333334","0.7618333333333334"
"71","0.754","0.754","0.754","0.7555","0.7555","0.7555","0.755","0.755","0.755","0.756","0.756","0.756","0.7581666666666667","0.7581666666666667","0.7581666666666667","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7536666666666667","0.7536666666666667","0.7536666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.757","0.757","0.757","0.7618333333333334","0.7618333333333334","0.7618333333333334"
"72","0.7538333333333334","0.7538333333333334","0.7538333333333334","0.755","0.755","0.755","0.7546666666666667","0.7546666666666667","0.7546666666666667","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7575","0.7575","0.7575","0.7566666666666667","0.7566666666666667","0.7566666666666667","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7535","0.7535","0.7535","0.7555","0.7555","0.7555","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"73","0.7541666666666667","0.7541666666666667","0.7541666666666667","0.755","0.755","0.755","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7571666666666667","0.7571666666666667","0.7571666666666667","0.757","0.757","0.757","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7535","0.7535","0.7535","0.7555","0.7555","0.7555","0.7575","0.7575","0.7575","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"74","0.7543333333333333","0.7543333333333333","0.7543333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7565","0.7565","0.7565","0.7575","0.7575","0.7575","0.7568333333333334","0.7568333333333334","0.7568333333333334","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7535","0.7535","0.7535","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"75","0.7543333333333333","0.7543333333333333","0.7543333333333333","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.755","0.755","0.755","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7575","0.7575","0.7575","0.7565","0.7565","0.7565","0.7556666666666667","0.7556666666666667","0.7556666666666667","0.7531666666666667","0.7531666666666667","0.7531666666666667","0.755","0.755","0.755","0.7576666666666667","0.7576666666666667","0.7576666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"76","0.7543333333333333","0.7543333333333333","0.7543333333333333","0.7558333333333334","0.7558333333333334","0.7558333333333334","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7553333333333333","0.7575","0.7575","0.7575","0.7573333333333333","0.7573333333333333","0.7573333333333333","0.7551666666666667","0.7551666666666667","0.7551666666666667","0.7528333333333334","0.7528333333333334","0.7528333333333334","0.7548333333333334","0.7548333333333334","0.7548333333333334","0.7578333333333334","0.7578333333333334","0.7578333333333334","0.7621666666666667","0.7621666666666667","0.7621666666666667"
