"Step","laced-sweep-11 - Average Weighted Test Accuracy","laced-sweep-11 - Average Weighted Test Accuracy__MIN","laced-sweep-11 - Average Weighted Test Accuracy__MAX","magic-sweep-10 - Average Weighted Test Accuracy","magic-sweep-10 - Average Weighted Test Accuracy__MIN","magic-sweep-10 - Average Weighted Test Accuracy__MAX","wandering-sweep-9 - Average Weighted Test Accuracy","wandering-sweep-9 - Average Weighted Test Accuracy__MIN","wandering-sweep-9 - Average Weighted Test Accuracy__MAX","glowing-sweep-8 - Average Weighted Test Accuracy","glowing-sweep-8 - Average Weighted Test Accuracy__MIN","glowing-sweep-8 - Average Weighted Test Accuracy__MAX","lucky-sweep-7 - Average Weighted Test Accuracy","lucky-sweep-7 - Average Weighted Test Accuracy__MIN","lucky-sweep-7 - Average Weighted Test Accuracy__MAX","swept-sweep-6 - Average Weighted Test Accuracy","swept-sweep-6 - Average Weighted Test Accuracy__MIN","swept-sweep-6 - Average Weighted Test Accuracy__MAX","proud-sweep-5 - Average Weighted Test Accuracy","proud-sweep-5 - Average Weighted Test Accuracy__MIN","proud-sweep-5 - Average Weighted Test Accuracy__MAX","whole-sweep-4 - Average Weighted Test Accuracy","whole-sweep-4 - Average Weighted Test Accuracy__MIN","whole-sweep-4 - Average Weighted Test Accuracy__MAX","zany-sweep-3 - Average Weighted Test Accuracy","zany-sweep-3 - Average Weighted Test Accuracy__MIN","zany-sweep-3 - Average Weighted Test Accuracy__MAX","northern-sweep-2 - Average Weighted Test Accuracy","northern-sweep-2 - Average Weighted Test Accuracy__MIN","northern-sweep-2 - Average Weighted Test Accuracy__MAX","dry-sweep-1 - Average Weighted Test Accuracy","dry-sweep-1 - Average Weighted Test Accuracy__MIN","dry-sweep-1 - Average Weighted Test Accuracy__MAX"
"299","0.767","0.767","0.767","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.762","0.762","0.762","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7625","0.7625","0.7625"
"300","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.762","0.762","0.762","0.7635","0.7635","0.7635","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7625","0.7625","0.7625"
"301","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.762","0.762","0.762","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"302","0.7668333333333334","0.7668333333333334","0.7668333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.764","0.764","0.764","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"303","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7645","0.7645","0.7645","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7625","0.7625","0.7625"
"304","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7645","0.7645","0.7645","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"305","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7625","0.7625","0.7625"
"306","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.766","0.766","0.766","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7625","0.7625","0.7625"
"307","0.7665","0.7665","0.7665","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.766","0.766","0.766","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7625","0.7625","0.7625"
"308","0.7665","0.7665","0.7665","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7645","0.7645","0.7645","0.763","0.763","0.763","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"309","0.7665","0.7665","0.7665","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7645","0.7645","0.7645","0.763","0.763","0.763","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7625","0.7625","0.7625"
"310","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.766","0.766","0.766","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7625","0.7625","0.7625"
"311","0.7665","0.7665","0.7665","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"312","0.7665","0.7665","0.7665","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.764","0.764","0.764","0.764","0.764","0.764","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"313","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7635","0.7635","0.7635","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.764","0.764","0.764","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7625","0.7625","0.7625"
"314","0.7665","0.7665","0.7665","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"315","0.7665","0.7665","0.7665","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.764","0.764","0.764","0.7633333333333333","0.7633333333333333","0.7633333333333333","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.764","0.764","0.764","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"316","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.763","0.763","0.763","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7635","0.7635","0.7635","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.764","0.764","0.764","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"317","0.7666666666666667","0.7666666666666667","0.7666666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.764","0.764","0.764","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.764","0.764","0.764","0.7645","0.7645","0.7645","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"318","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.764","0.764","0.764","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.764","0.764","0.764","0.7645","0.7645","0.7645","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"319","0.7665","0.7665","0.7665","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.764","0.764","0.764","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.764","0.764","0.764","0.7645","0.7645","0.7645","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"320","0.7665","0.7665","0.7665","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.764","0.764","0.764","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.764","0.764","0.764","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"321","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7645","0.7645","0.7645","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"322","0.7665","0.7665","0.7665","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7645","0.7645","0.7645","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7625","0.7625","0.7625"
"323","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.763","0.763","0.763","0.762","0.762","0.762","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.766","0.766","0.766","0.764","0.764","0.764","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7625","0.7625","0.7625"
"324","0.7665","0.7665","0.7665","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"325","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.764","0.764","0.764","0.764","0.764","0.764","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.763","0.763","0.763","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"326","0.7665","0.7665","0.7665","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.762","0.762","0.762","0.764","0.764","0.764","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.765","0.765","0.765","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"327","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.764","0.764","0.764","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.765","0.765","0.765","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7655","0.7655","0.7655","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"328","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.764","0.764","0.764","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7655","0.7655","0.7655","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"329","0.7665","0.7665","0.7665","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7655","0.7655","0.7655","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"330","0.7665","0.7665","0.7665","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.764","0.764","0.764","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.764","0.764","0.764","0.765","0.765","0.765","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"331","0.7665","0.7665","0.7665","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.764","0.764","0.764","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.764","0.764","0.764","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"332","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7623333333333333","0.7623333333333333","0.7623333333333333","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.764","0.764","0.764","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.764","0.764","0.764","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7655","0.7655","0.7655","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"333","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.764","0.764","0.764","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.766","0.766","0.766","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7655","0.7655","0.7655","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"334","0.766","0.766","0.766","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.764","0.764","0.764","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.764","0.764","0.764","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7655","0.7655","0.7655","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"335","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.764","0.764","0.764","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.764","0.764","0.764","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7656666666666667","0.7656666666666667","0.7656666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"336","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.764","0.764","0.764","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7621666666666667","0.7621666666666667","0.7621666666666667"
"337","0.766","0.766","0.766","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.764","0.764","0.764","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7623333333333333","0.7623333333333333","0.7623333333333333"
"338","0.766","0.766","0.766","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.765","0.765","0.765","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7625","0.7625","0.7625"
"339","0.766","0.766","0.766","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7635","0.7635","0.7635","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.765","0.765","0.765","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"340","0.766","0.766","0.766","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7625","0.7625","0.7625"
"341","0.766","0.766","0.766","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7646666666666667","0.7646666666666667","0.7646666666666667","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"342","0.766","0.766","0.766","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7645","0.7645","0.7645","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"343","0.766","0.766","0.766","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7645","0.7645","0.7645","0.765","0.765","0.765","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"344","0.766","0.766","0.766","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7645","0.7645","0.7645","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7625","0.7625","0.7625"
"345","0.766","0.766","0.766","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7636666666666667","0.7636666666666667","0.7636666666666667","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7645","0.7645","0.7645","0.765","0.765","0.765","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"346","0.766","0.766","0.766","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.765","0.765","0.765","0.7628333333333334","0.7628333333333334","0.7628333333333334","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"347","0.766","0.766","0.766","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.764","0.764","0.764","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.766","0.766","0.766","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"348","0.766","0.766","0.766","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.764","0.764","0.764","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.766","0.766","0.766","0.7645","0.7645","0.7645","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.763","0.763","0.763"
"349","0.766","0.766","0.766","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.766","0.766","0.766","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7628333333333334","0.7628333333333334","0.7628333333333334"
"350","0.7661666666666667","0.7661666666666667","0.7661666666666667","0.763","0.763","0.763","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.7638333333333334","0.7638333333333334","0.7638333333333334","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.766","0.766","0.766","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.765","0.765","0.765","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
"351","0.7663333333333333","0.7663333333333333","0.7663333333333333","0.7631666666666667","0.7631666666666667","0.7631666666666667","0.7621666666666667","0.7621666666666667","0.7621666666666667","0.764","0.764","0.764","0.7641666666666667","0.7641666666666667","0.7641666666666667","0.766","0.766","0.766","0.7643333333333333","0.7643333333333333","0.7643333333333333","0.7648333333333334","0.7648333333333334","0.7648333333333334","0.763","0.763","0.763","0.7658333333333334","0.7658333333333334","0.7658333333333334","0.7626666666666667","0.7626666666666667","0.7626666666666667"
