"Step","vocal-sweep-11 - Average Weighted Test Accuracy","vocal-sweep-11 - Average Weighted Test Accuracy__MIN","vocal-sweep-11 - Average Weighted Test Accuracy__MAX","summer-sweep-10 - Average Weighted Test Accuracy","summer-sweep-10 - Average Weighted Test Accuracy__MIN","summer-sweep-10 - Average Weighted Test Accuracy__MAX","major-sweep-9 - Average Weighted Test Accuracy","major-sweep-9 - Average Weighted Test Accuracy__MIN","major-sweep-9 - Average Weighted Test Accuracy__MAX","solar-sweep-8 - Average Weighted Test Accuracy","solar-sweep-8 - Average Weighted Test Accuracy__MIN","solar-sweep-8 - Average Weighted Test Accuracy__MAX","usual-sweep-7 - Average Weighted Test Accuracy","usual-sweep-7 - Average Weighted Test Accuracy__MIN","usual-sweep-7 - Average Weighted Test Accuracy__MAX","sandy-sweep-6 - Average Weighted Test Accuracy","sandy-sweep-6 - Average Weighted Test Accuracy__MIN","sandy-sweep-6 - Average Weighted Test Accuracy__MAX","autumn-sweep-5 - Average Weighted Test Accuracy","autumn-sweep-5 - Average Weighted Test Accuracy__MIN","autumn-sweep-5 - Average Weighted Test Accuracy__MAX","lively-sweep-4 - Average Weighted Test Accuracy","lively-sweep-4 - Average Weighted Test Accuracy__MIN","lively-sweep-4 - Average Weighted Test Accuracy__MAX","lunar-sweep-3 - Average Weighted Test Accuracy","lunar-sweep-3 - Average Weighted Test Accuracy__MIN","lunar-sweep-3 - Average Weighted Test Accuracy__MAX","treasured-sweep-2 - Average Weighted Test Accuracy","treasured-sweep-2 - Average Weighted Test Accuracy__MIN","treasured-sweep-2 - Average Weighted Test Accuracy__MAX","sweepy-sweep-1 - Average Weighted Test Accuracy","sweepy-sweep-1 - Average Weighted Test Accuracy__MIN","sweepy-sweep-1 - Average Weighted Test Accuracy__MAX"
"292","0.5405399016641452","0.5405399016641452","0.5405399016641452","0.540161686838124","0.540161686838124","0.540161686838124","0.5395825453857791","0.5395825453857791","0.5395825453857791","0.5397172844175492","0.5397172844175492","0.5397172844175492","0.5404784417549168","0.5404784417549168","0.5404784417549168","0.5403129727685325","0.5403129727685325","0.5403129727685325","0.5398780257186082","0.5398780257186082","0.5398780257186082","0.5404500756429652","0.5404500756429652","0.5404500756429652","0.5406155446293495","0.5406155446293495","0.5406155446293495","0.5403153366111951","0.5403153366111951","0.5403153366111951","0.5407502836611195","0.5407502836611195","0.5407502836611195"
"293","0.5405895423600605","0.5405895423600605","0.5405895423600605","0.5402538767019667","0.5402538767019667","0.5402538767019667","0.539589636913767","0.539589636913767","0.539589636913767","0.5399087556732224","0.5399087556732224","0.5399087556732224","0.5405919062027231","0.5405919062027231","0.5405919062027231","0.5405777231467473","0.5405777231467473","0.5405777231467473","0.5398591149773071","0.5398591149773071","0.5398591149773071","0.5406486384266264","0.5406486384266264","0.5406486384266264","0.5407266452344932","0.5407266452344932","0.5407266452344932","0.5402113275340393","0.5402113275340393","0.5402113275340393","0.5410268532526475","0.5410268532526475","0.5410268532526475"
"294","0.5406982791225416","0.5406982791225416","0.5406982791225416","0.5401782337367624","0.5401782337367624","0.5401782337367624","0.5395683623298033","0.5395683623298033","0.5395683623298033","0.5398827534039334","0.5398827534039334","0.5398827534039334","0.5407644667170953","0.5407644667170953","0.5407644667170953","0.5405848146747353","0.5405848146747353","0.5405848146747353","0.5401073184568835","0.5401073184568835","0.5401073184568835","0.5406982791225416","0.5406982791225416","0.5406982791225416","0.540740828290469","0.540740828290469","0.540740828290469","0.5404949886535552","0.5404949886535552","0.5404949886535552","0.5410859493192133","0.5410859493192133","0.5410859493192133"
"295","0.540856656580938","0.540856656580938","0.540856656580938","0.5404122541603631","0.5404122541603631","0.5404122541603631","0.5397101928895612","0.5397101928895612","0.5397101928895612","0.5397220121028744","0.5397220121028744","0.5397220121028744","0.5407290090771558","0.5407290090771558","0.5407290090771558","0.5408590204236006","0.5408590204236006","0.5408590204236006","0.5401498676248109","0.5401498676248109","0.5401498676248109","0.540643910741301","0.540643910741301","0.540643910741301","0.540785741301059","0.540785741301059","0.540785741301059","0.5405564485627836","0.5405564485627836","0.5405564485627836","0.5413956127080182","0.5413956127080182","0.5413956127080182"
"296","0.5408661119515885","0.5408661119515885","0.5408661119515885","0.5404713502269289","0.5404713502269289","0.5404713502269289","0.539885117246596","0.539885117246596","0.539885117246596","0.5400127647503782","0.5400127647503782","0.5400127647503782","0.5409937594553706","0.5409937594553706","0.5409937594553706","0.5407455559757942","0.5407455559757942","0.5407455559757942","0.5402515128593041","0.5402515128593041","0.5402515128593041","0.5408448373676248","0.5408448373676248","0.5408448373676248","0.5409748487140696","0.5409748487140696","0.5409748487140696","0.5406297276853252","0.5406297276853252","0.5406297276853252","0.5414854387291982","0.5414854387291982","0.5414854387291982"
"297","0.5407502836611195","0.5407502836611195","0.5407502836611195","0.5404618948562784","0.5404618948562784","0.5404618948562784","0.5399347579425113","0.5399347579425113","0.5399347579425113","0.540142776096823","0.540142776096823","0.540142776096823","0.5407999243570348","0.5407999243570348","0.5407999243570348","0.5408330181543116","0.5408330181543116","0.5408330181543116","0.5403626134644478","0.5403626134644478","0.5403626134644478","0.5409086611195159","0.5409086611195159","0.5409086611195159","0.5408921142208775","0.5408921142208775","0.5408921142208775","0.54066991301059","0.54066991301059","0.54066991301059","0.5415492624810893","0.5415492624810893","0.5415492624810893"
"298","0.5411166792738276","0.5411166792738276","0.5411166792738276","0.5405328101361573","0.5405328101361573","0.5405328101361573","0.5399442133131619","0.5399442133131619","0.5399442133131619","0.5401805975794252","0.5401805975794252","0.5401805975794252","0.5409488464447806","0.5409488464447806","0.5409488464447806","0.5408755673222391","0.5408755673222391","0.5408755673222391","0.5405824508320726","0.5405824508320726","0.5405824508320726","0.5411024962178518","0.5411024962178518","0.5411024962178518","0.5409559379727685","0.5409559379727685","0.5409559379727685","0.5407621028744327","0.5407621028744327","0.5407621028744327","0.5414310703479577","0.5414310703479577","0.5414310703479577"
"299","0.5409984871406959","0.5409984871406959","0.5409984871406959","0.540561176248109","0.540561176248109","0.540561176248109","0.5400364031770045","0.5400364031770045","0.5400364031770045","0.5404217095310136","0.5404217095310136","0.5404217095310136","0.5410670385779123","0.5410670385779123","0.5410670385779123","0.5409724848714069","0.5409724848714069","0.5409724848714069","0.5407219175491679","0.5407219175491679","0.5407219175491679","0.5407384644478064","0.5407384644478064","0.5407384644478064","0.541178139183056","0.541178139183056","0.541178139183056","0.5408401096822996","0.5408401096822996","0.5408401096822996","0.5416438161875946","0.5416438161875946","0.5416438161875946"
"300","0.5410764939485628","0.5410764939485628","0.5410764939485628","0.5406155446293495","0.5406155446293495","0.5406155446293495","0.5401002269288956","0.5401002269288956","0.5401002269288956","0.5404878971255673","0.5404878971255673","0.5404878971255673","0.541114315431165","0.541114315431165","0.541114315431165","0.541223052193646","0.541223052193646","0.541223052193646","0.5404973524962179","0.5404973524962179","0.5404973524962179","0.5410008509833586","0.5410008509833586","0.5410008509833586","0.5410410363086233","0.5410410363086233","0.5410410363086233","0.5410008509833586","0.5410008509833586","0.5410008509833586","0.5417667360060514","0.5417667360060514","0.5417667360060514"
"301","0.5411001323751891","0.5411001323751891","0.5411001323751891","0.5409062972768532","0.5409062972768532","0.5409062972768532","0.5402302382753404","0.5402302382753404","0.5402302382753404","0.54058008698941","0.54058008698941","0.54058008698941","0.5411190431164902","0.5411190431164902","0.5411190431164902","0.5412206883509834","0.5412206883509834","0.5412206883509834","0.5405044440242057","0.5405044440242057","0.5405044440242057","0.5411852307110439","0.5411852307110439","0.5411852307110439","0.5414830748865356","0.5414830748865356","0.5414830748865356","0.5410410363086233","0.5410410363086233","0.5410410363086233","0.5417194591527988","0.5417194591527988","0.5417194591527988"
"302","0.5411426815431165","0.5411426815431165","0.5411426815431165","0.5410552193645991","0.5410552193645991","0.5410552193645991","0.5401096822995461","0.5401096822995461","0.5401096822995461","0.5407124621785174","0.5407124621785174","0.5407124621785174","0.5413436081694403","0.5413436081694403","0.5413436081694403","0.5412703290468986","0.5412703290468986","0.5412703290468986","0.5407124621785174","0.5407124621785174","0.5407124621785174","0.5413743381240544","0.5413743381240544","0.5413743381240544","0.541454708774584","0.541454708774584","0.541454708774584","0.5413979765506808","0.5413979765506808","0.5413979765506808","0.5417549167927382","0.5417549167927382","0.5417549167927382"
"303","0.5414121596066566","0.5414121596066566","0.5414121596066566","0.5409228441754916","0.5409228441754916","0.5409228441754916","0.5402184190620273","0.5402184190620273","0.5402184190620273","0.5406817322239031","0.5406817322239031","0.5406817322239031","0.5414925302571861","0.5414925302571861","0.5414925302571861","0.5412986951588502","0.5412986951588502","0.5412986951588502","0.5408613842662633","0.5408613842662633","0.5408613842662633","0.5414452534039335","0.5414452534039335","0.5414452534039335","0.5414712556732224","0.5414712556732224","0.5414712556732224","0.5412088691376702","0.5412088691376702","0.5412088691376702","0.5419156580937973","0.5419156580937973","0.5419156580937973"
"304","0.5414381618759455","0.5414381618759455","0.5414381618759455","0.5408141074130106","0.5408141074130106","0.5408141074130106","0.5402467851739788","0.5402467851739788","0.5402467851739788","0.5406391830559758","0.5406391830559758","0.5406391830559758","0.5415208963691377","0.5415208963691377","0.5415208963691377","0.5413081505295008","0.5413081505295008","0.5413081505295008","0.5408944780635401","0.5408944780635401","0.5408944780635401","0.541589447806354","0.541589447806354","0.541589447806354","0.5416461800302572","0.5416461800302572","0.5416461800302572","0.5414263426626323","0.5414263426626323","0.5414263426626323","0.5419392965204236","0.5419392965204236","0.5419392965204236"
"305","0.5416438161875946","0.5416438161875946","0.5416438161875946","0.5411119515885022","0.5411119515885022","0.5411119515885022","0.5402302382753404","0.5402302382753404","0.5402302382753404","0.540856656580938","0.540856656580938","0.540856656580938","0.5416249054462935","0.5416249054462935","0.5416249054462935","0.5414050680786687","0.5414050680786687","0.5414050680786687","0.5409795763993949","0.5409795763993949","0.5409795763993949","0.541428706505295","0.541428706505295","0.541428706505295","0.5415256240544629","0.5415256240544629","0.5415256240544629","0.5413105143721634","0.5413105143721634","0.5413105143721634","0.541955843419062","0.541955843419062","0.541955843419062"
"306","0.5418518343419062","0.5418518343419062","0.5418518343419062","0.5411403177004539","0.5411403177004539","0.5411403177004539","0.5404217095310136","0.5404217095310136","0.5404217095310136","0.5409819402420575","0.5409819402420575","0.5409819402420575","0.5416509077155824","0.5416509077155824","0.5416509077155824","0.5414310703479577","0.5414310703479577","0.5414310703479577","0.5410268532526475","0.5410268532526475","0.5410268532526475","0.5416367246596067","0.5416367246596067","0.5416367246596067","0.5415965393343419","0.5415965393343419","0.5415965393343419","0.5413719742813918","0.5413719742813918","0.5413719742813918","0.5421473146747352","0.5421473146747352","0.5421473146747352"
"307","0.5417714636913767","0.5417714636913767","0.5417714636913767","0.5412301437216339","0.5412301437216339","0.5412301437216339","0.5406959152798789","0.5406959152798789","0.5406959152798789","0.5409535741301059","0.5409535741301059","0.5409535741301059","0.5417218229954615","0.5417218229954615","0.5417218229954615","0.5416934568835098","0.5416934568835098","0.5416934568835098","0.5411166792738276","0.5411166792738276","0.5411166792738276","0.5417620083207262","0.5417620083207262","0.5417620083207262","0.5416319969742814","0.5416319969742814","0.5416319969742814","0.5413885211800302","0.5413885211800302","0.5413885211800302","0.542045669440242","0.542045669440242","0.542045669440242"
"308","0.5417289145234493","0.5417289145234493","0.5417289145234493","0.5412632375189107","0.5412632375189107","0.5412632375189107","0.5408495650529501","0.5408495650529501","0.5408495650529501","0.541081221633888","0.541081221633888","0.541081221633888","0.5415989031770045","0.5415989031770045","0.5415989031770045","0.5417076399394857","0.5417076399394857","0.5417076399394857","0.5412277798789713","0.5412277798789713","0.5412277798789713","0.5418447428139183","0.5418447428139183","0.5418447428139183","0.5418707450832073","0.5418707450832073","0.5418707450832073","0.5415941754916793","0.5415941754916793","0.5415941754916793","0.5421922276853253","0.5421922276853253","0.5421922276853253"
"309","0.5415776285930408","0.5415776285930408","0.5415776285930408","0.5414003403933434","0.5414003403933434","0.5414003403933434","0.5407668305597579","0.5407668305597579","0.5407668305597579","0.5411190431164902","0.5411190431164902","0.5411190431164902","0.5418069213313161","0.5418069213313161","0.5418069213313161","0.5416154500756429","0.5416154500756429","0.5416154500756429","0.5413554273827534","0.5413554273827534","0.5413554273827534","0.5418163767019667","0.5418163767019667","0.5418163767019667","0.541866017397882","0.541866017397882","0.541866017397882","0.5417029122541603","0.5417029122541603","0.5417029122541603","0.5423860627836611","0.5423860627836611","0.5423860627836611"
"310","0.5418518343419062","0.5418518343419062","0.5418518343419062","0.5414074319213313","0.5414074319213313","0.5414074319213313","0.5408732034795763","0.5408732034795763","0.5408732034795763","0.5411497730711043","0.5411497730711043","0.5411497730711043","0.5418896558245083","0.5418896558245083","0.5418896558245083","0.5417336422087746","0.5417336422087746","0.5417336422087746","0.5413057866868382","0.5413057866868382","0.5413057866868382","0.5417880105900151","0.5417880105900151","0.5417880105900151","0.5418778366111952","0.5418778366111952","0.5418778366111952","0.5417903744326777","0.5417903744326777","0.5417903744326777","0.5423766074130106","0.5423766074130106","0.5423766074130106"
"311","0.5416556354009077","0.5416556354009077","0.5416556354009077","0.5413790658093798","0.5413790658093798","0.5413790658093798","0.5408992057488654","0.5408992057488654","0.5408992057488654","0.5412892397881996","0.5412892397881996","0.5412892397881996","0.5420834909228441","0.5420834909228441","0.5420834909228441","0.5418967473524963","0.5418967473524963","0.5418967473524963","0.5414878025718608","0.5414878025718608","0.5414878025718608","0.5418802004538578","0.5418802004538578","0.5418802004538578","0.5419463880484114","0.5419463880484114","0.5419463880484114","0.5419180219364599","0.5419180219364599","0.5419180219364599","0.5424451588502269","0.5424451588502269","0.5424451588502269"
"312","0.541776191376702","0.541776191376702","0.541776191376702","0.5416650907715582","0.5416650907715582","0.5416650907715582","0.5410197617246596","0.5410197617246596","0.5410197617246596","0.5413908850226928","0.5413908850226928","0.5413908850226928","0.5421071293494705","0.5421071293494705","0.5421071293494705","0.5419511157337368","0.5419511157337368","0.5419511157337368","0.5415681732223904","0.5415681732223904","0.5415681732223904","0.5419723903177005","0.5419723903177005","0.5419723903177005","0.5420858547655069","0.5420858547655069","0.5420858547655069","0.5417407337367625","0.5417407337367625","0.5417407337367625","0.5425018910741302","0.5425018910741302","0.5425018910741302"
"313","0.541866017397882","0.541866017397882","0.541866017397882","0.5415941754916793","0.5415941754916793","0.5415941754916793","0.5411284984871407","0.5411284984871407","0.5411284984871407","0.5414357980332829","0.5414357980332829","0.5414357980332829","0.5422158661119516","0.5422158661119516","0.5422158661119516","0.5421685892586989","0.5421685892586989","0.5421685892586989","0.5415516263237519","0.5415516263237519","0.5415516263237519","0.5419747541603631","0.5419747541603631","0.5419747541603631","0.5422962367624811","0.5422962367624811","0.5422962367624811","0.54196293494705","0.54196293494705","0.54196293494705","0.542669723903177","0.542669723903177","0.542669723903177"
"314","0.5420882186081695","0.5420882186081695","0.5420882186081695","0.5417809190620272","0.5417809190620272","0.5417809190620272","0.5410079425113464","0.5410079425113464","0.5410079425113464","0.5414523449319213","0.5414523449319213","0.5414523449319213","0.5422087745839637","0.5422087745839637","0.5422087745839637","0.5420953101361573","0.5420953101361573","0.5420953101361573","0.5415658093797276","0.5415658093797276","0.5415658093797276","0.5421851361573373","0.5421851361573373","0.5421851361573373","0.5420031202723147","0.5420031202723147","0.5420031202723147","0.5419865733736763","0.5419865733736763","0.5419865733736763","0.5426011724659606","0.5426011724659606","0.5426011724659606"
"315","0.5420031202723147","0.5420031202723147","0.5420031202723147","0.5416934568835098","0.5416934568835098","0.5416934568835098","0.5411426815431165","0.5411426815431165","0.5411426815431165","0.541776191376702","0.541776191376702","0.541776191376702","0.5424498865355522","0.5424498865355522","0.5424498865355522","0.5421402231467474","0.5421402231467474","0.5421402231467474","0.5417856467473525","0.5417856467473525","0.5417856467473525","0.5423576966717095","0.5423576966717095","0.5423576966717095","0.5422915090771558","0.5422915090771558","0.5422915090771558","0.5417714636913767","0.5417714636913767","0.5417714636913767","0.5427217284417549","0.5427217284417549","0.5427217284417549"
"316","0.5422418683812406","0.5422418683812406","0.5422418683812406","0.541866017397882","0.541866017397882","0.541866017397882","0.5412183245083207","0.5412183245083207","0.5412183245083207","0.5416438161875946","0.5416438161875946","0.5416438161875946","0.5423009644478064","0.5423009644478064","0.5423009644478064","0.54223241301059","0.54223241301059","0.54223241301059","0.5417596444780636","0.5417596444780636","0.5417596444780636","0.542348241301059","0.542348241301059","0.542348241301059","0.5424593419062027","0.5424593419062027","0.5424593419062027","0.541910930408472","0.541910930408472","0.541910930408472","0.542875378214826","0.542875378214826","0.542875378214826"
"317","0.5422938729198185","0.5422938729198185","0.5422938729198185","0.5419771180030257","0.5419771180030257","0.5419771180030257","0.5414452534039335","0.5414452534039335","0.5414452534039335","0.5418140128593041","0.5418140128593041","0.5418140128593041","0.542534984871407","0.542534984871407","0.542534984871407","0.5421284039334342","0.5421284039334342","0.5421284039334342","0.541660363086233","0.541660363086233","0.541660363086233","0.5424664334341907","0.5424664334341907","0.5424664334341907","0.5422915090771558","0.5422915090771558","0.5422915090771558","0.5419700264750378","0.5419700264750378","0.5419700264750378","0.5427240922844175","0.5427240922844175","0.5427240922844175"
"318","0.5424002458396369","0.5424002458396369","0.5424002458396369","0.5420220310136157","0.5420220310136157","0.5420220310136157","0.5411994137670196","0.5411994137670196","0.5411994137670196","0.5418305597579425","0.5418305597579425","0.5418305597579425","0.5425657148260212","0.5425657148260212","0.5425657148260212","0.5424167927382754","0.5424167927382754","0.5424167927382754","0.5419062027231467","0.5419062027231467","0.5419062027231467","0.5422395045385779","0.5422395045385779","0.5422395045385779","0.5424167927382754","0.5424167927382754","0.5424167927382754","0.5423056921331316","0.5423056921331316","0.5423056921331316","0.5430904878971256","0.5430904878971256","0.5430904878971256"
"319","0.542579897881997","0.542579897881997","0.542579897881997","0.5421000378214826","0.5421000378214826","0.5421000378214826","0.5414405257186081","0.5414405257186081","0.5414405257186081","0.5418754727685325","0.5418754727685325","0.5418754727685325","0.5425633509833585","0.5425633509833585","0.5425633509833585","0.542490071860817","0.542490071860817","0.542490071860817","0.541821104387292","0.541821104387292","0.541821104387292","0.5423387859304085","0.5423387859304085","0.5423387859304085","0.5426153555219364","0.5426153555219364","0.5426153555219364","0.5424924357034796","0.5424924357034796","0.5424924357034796","0.5429675680786686","0.5429675680786686","0.5429675680786686"
"320","0.5425586232980333","0.5425586232980333","0.5425586232980333","0.5421969553706505","0.5421969553706505","0.5421969553706505","0.541357791225416","0.541357791225416","0.541357791225416","0.5419463880484114","0.5419463880484114","0.5419463880484114","0.5424782526475038","0.5424782526475038","0.5424782526475038","0.5424357034795764","0.5424357034795764","0.5424357034795764","0.5420125756429652","0.5420125756429652","0.5420125756429652","0.5426011724659606","0.5426011724659606","0.5426011724659606","0.5425255295007564","0.5425255295007564","0.5425255295007564","0.5424735249621785","0.5424735249621785","0.5424735249621785","0.5432157715582451","0.5432157715582451","0.5432157715582451"
"321","0.5425184379727686","0.5425184379727686","0.5425184379727686","0.5421213124054463","0.5421213124054463","0.5421213124054463","0.5414216149773071","0.5414216149773071","0.5414216149773071","0.5419723903177005","0.5419723903177005","0.5419723903177005","0.5426531770045385","0.5426531770045385","0.5426531770045385","0.5425444402420575","0.5425444402420575","0.5425444402420575","0.5419605711043873","0.5419605711043873","0.5419605711043873","0.5427051815431165","0.5427051815431165","0.5427051815431165","0.5427690052950076","0.5427690052950076","0.5427690052950076","0.5424451588502269","0.5424451588502269","0.5424451588502269","0.5433221444780636","0.5433221444780636","0.5433221444780636"
"322","0.5428139183055976","0.5428139183055976","0.5428139183055976","0.5421544062027231","0.5421544062027231","0.5421544062027231","0.5416012670196672","0.5416012670196672","0.5416012670196672","0.5419771180030257","0.5419771180030257","0.5419771180030257","0.5426862708018154","0.5426862708018154","0.5426862708018154","0.5427240922844175","0.5427240922844175","0.5427240922844175","0.5421473146747352","0.5421473146747352","0.5421473146747352","0.5428328290468987","0.5428328290468987","0.5428328290468987","0.5428139183055976","0.5428139183055976","0.5428139183055976","0.542579897881997","0.542579897881997","0.542579897881997","0.5432465015128594","0.5432465015128594","0.5432465015128594"
"323","0.542856467473525","0.542856467473525","0.542856467473525","0.5422418683812406","0.5422418683812406","0.5422418683812406","0.5416887291981846","0.5416887291981846","0.5416887291981846","0.5420693078668684","0.5420693078668684","0.5420693078668684","0.5426366301059001","0.5426366301059001","0.5426366301059001","0.5427288199697428","0.5427288199697428","0.5427288199697428","0.5423387859304085","0.5423387859304085","0.5423387859304085","0.5429344742813919","0.5429344742813919","0.5429344742813919","0.5427950075642965","0.5427950075642965","0.5427950075642965","0.5425893532526475","0.5425893532526475","0.5425893532526475","0.5433859682299547","0.5433859682299547","0.5433859682299547"
"324","0.5427808245083208","0.5427808245083208","0.5427808245083208","0.5423104198184568","0.5423104198184568","0.5423104198184568","0.5416698184568836","0.5416698184568836","0.5416698184568836","0.5419865733736763","0.5419865733736763","0.5419865733736763","0.5429273827534039","0.5429273827534039","0.5429273827534039","0.5428659228441755","0.5428659228441755","0.5428659228441755","0.5421685892586989","0.5421685892586989","0.5421685892586989","0.5427997352496218","0.5427997352496218","0.5427997352496218","0.5428801059001512","0.5428801059001512","0.5428801059001512","0.5425964447806354","0.5425964447806354","0.5425964447806354","0.5434403366111952","0.5434403366111952","0.5434403366111952"
"325","0.5429084720121029","0.5429084720121029","0.5429084720121029","0.5424144288956128","0.5424144288956128","0.5424144288956128","0.541686365355522","0.541686365355522","0.541686365355522","0.5420953101361573","0.5420953101361573","0.5420953101361573","0.5427997352496218","0.5427997352496218","0.5427997352496218","0.542991206505295","0.542991206505295","0.542991206505295","0.5423742435703479","0.5423742435703479","0.5423742435703479","0.5429273827534039","0.5429273827534039","0.5429273827534039","0.5429179273827534","0.5429179273827534","0.5429179273827534","0.5425751701966717","0.5425751701966717","0.5425751701966717","0.5435041603630862","0.5435041603630862","0.5435041603630862"
"326","0.5428351928895613","0.5428351928895613","0.5428351928895613","0.5425515317700453","0.5425515317700453","0.5425515317700453","0.5419227496217852","0.5419227496217852","0.5419227496217852","0.5421875","0.5421875","0.5421875","0.5430195726172466","0.5430195726172466","0.5430195726172466","0.5430077534039335","0.5430077534039335","0.5430077534039335","0.542348241301059","0.542348241301059","0.542348241301059","0.5430597579425114","0.5430597579425114","0.5430597579425114","0.5430195726172466","0.5430195726172466","0.5430195726172466","0.5426271747352496","0.5426271747352496","0.5426271747352496","0.5434923411497731","0.5434923411497731","0.5434923411497731"
"327","0.5429557488653555","0.5429557488653555","0.5429557488653555","0.5426177193645991","0.5426177193645991","0.5426177193645991","0.542116584720121","0.542116584720121","0.542116584720121","0.5423907904689864","0.5423907904689864","0.5423907904689864","0.5433150529500756","0.5433150529500756","0.5433150529500756","0.543036119515885","0.543036119515885","0.543036119515885","0.5425846255673222","0.5425846255673222","0.5425846255673222","0.5432819591527988","0.5432819591527988","0.5432819591527988","0.542965204236006","0.542965204236006","0.542965204236006","0.5429793872919818","0.5429793872919818","0.5429793872919818","0.5436128971255674","0.5436128971255674","0.5436128971255674"
"328","0.5430148449319213","0.5430148449319213","0.5430148449319213","0.5427028177004538","0.5427028177004538","0.5427028177004538","0.5420787632375189","0.5420787632375189","0.5420787632375189","0.5423529689863843","0.5423529689863843","0.5423529689863843","0.5430833963691377","0.5430833963691377","0.5430833963691377","0.5431188540090771","0.5431188540090771","0.5431188540090771","0.5426389939485627","0.5426389939485627","0.5426389939485627","0.543248865355522","0.543248865355522","0.543248865355522","0.5431472201210288","0.5431472201210288","0.5431472201210288","0.5427382753403933","0.5427382753403933","0.5427382753403933","0.5435159795763994","0.5435159795763994","0.5435159795763994"
"329","0.5431164901664145","0.5431164901664145","0.5431164901664145","0.5428493759455371","0.5428493759455371","0.5428493759455371","0.5422371406959153","0.5422371406959153","0.5422371406959153","0.5424002458396369","0.5424002458396369","0.5424002458396369","0.5430786686838124","0.5430786686838124","0.5430786686838124","0.5431566754916792","0.5431566754916792","0.5431566754916792","0.5425893532526475","0.5425893532526475","0.5425893532526475","0.5431070347957639","0.5431070347957639","0.5431070347957639","0.543081032526475","0.543081032526475","0.543081032526475","0.5426909984871406","0.5426909984871406","0.5426909984871406","0.5436010779122542","0.5436010779122542","0.5436010779122542"
"330","0.5429155635400907","0.5429155635400907","0.5429155635400907","0.5427950075642965","0.5427950075642965","0.5427950075642965","0.5422395045385779","0.5422395045385779","0.5422395045385779","0.5425137102874432","0.5425137102874432","0.5425137102874432","0.5432394099848714","0.5432394099848714","0.5432394099848714","0.5431684947049924","0.5431684947049924","0.5431684947049924","0.5428091906202723","0.5428091906202723","0.5428091906202723","0.5433197806354009","0.5433197806354009","0.5433197806354009","0.5433859682299547","0.5433859682299547","0.5433859682299547","0.5429297465960665","0.5429297465960665","0.5429297465960665","0.5437878214826021","0.5437878214826021","0.5437878214826021"
"331","0.543241773827534","0.543241773827534","0.543241773827534","0.5426579046898639","0.5426579046898639","0.5426579046898639","0.5421189485627836","0.5421189485627836","0.5421189485627836","0.5426839069591528","0.5426839069591528","0.5426839069591528","0.543159039334342","0.543159039334342","0.543159039334342","0.5432985060514373","0.5432985060514373","0.5432985060514373","0.5428162821482602","0.5428162821482602","0.5428162821482602","0.5434001512859304","0.5434001512859304","0.5434001512859304","0.5432985060514373","0.5432985060514373","0.5432985060514373","0.5431826777609682","0.5431826777609682","0.5431826777609682","0.5439580181543117","0.5439580181543117","0.5439580181543117"
"332","0.5432606845688351","0.5432606845688351","0.5432606845688351","0.5427879160363086","0.5427879160363086","0.5427879160363086","0.5421827723146747","0.5421827723146747","0.5421827723146747","0.5427926437216339","0.5427926437216339","0.5427926437216339","0.5432654122541604","0.5432654122541604","0.5432654122541604","0.5432110438729199","0.5432110438729199","0.5432110438729199","0.5426626323751891","0.5426626323751891","0.5426626323751891","0.5433410552193646","0.5433410552193646","0.5433410552193646","0.5432252269288956","0.5432252269288956","0.5432252269288956","0.5431424924357035","0.5431424924357035","0.5431424924357035","0.5437145423600606","0.5437145423600606","0.5437145423600606"
"333","0.5434332450832072","0.5434332450832072","0.5434332450832072","0.5430030257186081","0.5430030257186081","0.5430030257186081","0.5420882186081695","0.5420882186081695","0.5420882186081695","0.5426319024205749","0.5426319024205749","0.5426319024205749","0.5435608925869894","0.5435608925869894","0.5435608925869894","0.5433197806354009","0.5433197806354009","0.5433197806354009","0.5427453668683813","0.5427453668683813","0.5427453668683813","0.5433741490166415","0.5433741490166415","0.5433741490166415","0.5432559568835098","0.5432559568835098","0.5432559568835098","0.5431448562783661","0.5431448562783661","0.5431448562783661","0.543865828290469","0.543865828290469","0.543865828290469"
"334","0.5431921331316187","0.5431921331316187","0.5431921331316187","0.5430573940998488","0.5430573940998488","0.5430573940998488","0.5425326210287443","0.5425326210287443","0.5425326210287443","0.5426791792738276","0.5426791792738276","0.5426791792738276","0.5433694213313162","0.5433694213313162","0.5433694213313162","0.543357602118003","0.543357602118003","0.543357602118003","0.5428115544629349","0.5428115544629349","0.5428115544629349","0.5435230711043872","0.5435230711043872","0.5435230711043872","0.543428517397882","0.543428517397882","0.543428517397882","0.5432866868381241","0.5432866868381241","0.5432866868381241","0.543955654311649","0.543955654311649","0.543955654311649"
"335","0.54352543494705","0.54352543494705","0.54352543494705","0.5429486573373676","0.5429486573373676","0.5429486573373676","0.542508982602118","0.542508982602118","0.542508982602118","0.5427666414523449","0.5427666414523449","0.5427666414523449","0.5434781580937973","0.5434781580937973","0.5434781580937973","0.5434710665658093","0.5434710665658093","0.5434710665658093","0.5430715771558245","0.5430715771558245","0.5430715771558245","0.5436814485627837","0.5436814485627837","0.5436814485627837","0.5435419818456884","0.5435419818456884","0.5435419818456884","0.5434214258698941","0.5434214258698941","0.5434214258698941","0.543820915279879","0.543820915279879","0.543820915279879"
