"Step","fluent-sweep-11 - Average User Test Accuracy","fluent-sweep-11 - Average User Test Accuracy__MIN","fluent-sweep-11 - Average User Test Accuracy__MAX","vital-sweep-10 - Average User Test Accuracy","vital-sweep-10 - Average User Test Accuracy__MIN","vital-sweep-10 - Average User Test Accuracy__MAX","rich-sweep-9 - Average User Test Accuracy","rich-sweep-9 - Average User Test Accuracy__MIN","rich-sweep-9 - Average User Test Accuracy__MAX","stellar-sweep-8 - Average User Test Accuracy","stellar-sweep-8 - Average User Test Accuracy__MIN","stellar-sweep-8 - Average User Test Accuracy__MAX","cool-sweep-7 - Average User Test Accuracy","cool-sweep-7 - Average User Test Accuracy__MIN","cool-sweep-7 - Average User Test Accuracy__MAX","cerulean-sweep-6 - Average User Test Accuracy","cerulean-sweep-6 - Average User Test Accuracy__MIN","cerulean-sweep-6 - Average User Test Accuracy__MAX","blooming-sweep-5 - Average User Test Accuracy","blooming-sweep-5 - Average User Test Accuracy__MIN","blooming-sweep-5 - Average User Test Accuracy__MAX","lively-sweep-4 - Average User Test Accuracy","lively-sweep-4 - Average User Test Accuracy__MIN","lively-sweep-4 - Average User Test Accuracy__MAX","dashing-sweep-3 - Average User Test Accuracy","dashing-sweep-3 - Average User Test Accuracy__MIN","dashing-sweep-3 - Average User Test Accuracy__MAX","northern-sweep-2 - Average User Test Accuracy","northern-sweep-2 - Average User Test Accuracy__MIN","northern-sweep-2 - Average User Test Accuracy__MAX","denim-sweep-1 - Average User Test Accuracy","denim-sweep-1 - Average User Test Accuracy__MIN","denim-sweep-1 - Average User Test Accuracy__MAX"
"38","0.6894161056047374","0.6894161056047374","0.6894161056047374","0.6897313055619165","0.6897313055619165","0.6897313055619165","0.6898090609932886","0.6898090609932886","0.6898090609932886","0.6900044252897134","0.6900044252897134","0.6900044252897134","0.689570947943887","0.689570947943887","0.689570947943887","0.6892469697480386","0.6892469697480386","0.6892469697480386","0.68893627480684","0.68893627480684","0.68893627480684","0.6899548738617686","0.6899548738617686","0.6899548738617686","0.6903440560290515","0.6903440560290515","0.6903440560290515","0.6885470027640244","0.6885470027640244","0.6885470027640244","0.6897677997247119","0.6897677997247119","0.6897677997247119"
"39","0.6914729491234372","0.6914729491234372","0.6914729491234372","0.6916651369964574","0.6916651369964574","0.6916651369964574","0.6916729785838647","0.6916729785838647","0.6916729785838647","0.6917586044659676","0.6917586044659676","0.6917586044659676","0.69163126317049","0.69163126317049","0.69163126317049","0.6913238444823541","0.6913238444823541","0.6913238444823541","0.6910227810279881","0.6910227810279881","0.6910227810279881","0.6915705062705914","0.6915705062705914","0.6915705062705914","0.6921458594463221","0.6921458594463221","0.6921458594463221","0.6903387615509864","0.6903387615509864","0.6903387615509864","0.6915447829487413","0.6915447829487413","0.6915447829487413"
"40","0.6931653463704269","0.6931653463704269","0.6931653463704269","0.6934822047376807","0.6934822047376807","0.6934822047376807","0.6934990982353411","0.6934990982353411","0.6934990982353411","0.6937086857886917","0.6937086857886917","0.6937086857886917","0.6931833539654109","0.6931833539654109","0.6931833539654109","0.6932224037294163","0.6932224037294163","0.6932224037294163","0.6929645188873881","0.6929645188873881","0.6929645188873881","0.6932996171538145","0.6932996171538145","0.6932996171538145","0.6938073839646702","0.6938073839646702","0.6938073839646702","0.6920317813327849","0.6920317813327849","0.6920317813327849","0.6934584698362015","0.6934584698362015","0.6934584698362015"
"41","0.6945720269903299","0.6945720269903299","0.6945720269903299","0.695180655143099","0.695180655143099","0.695180655143099","0.6951850708872117","0.6951850708872117","0.6951850708872117","0.6952150927210485","0.6952150927210485","0.6952150927210485","0.6948349670780088","0.6948349670780088","0.6948349670780088","0.6951378797589165","0.6951378797589165","0.6951378797589165","0.6948410748194617","0.6948410748194617","0.6948410748194617","0.695360219919746","0.695360219919746","0.695360219919746","0.695571701244414","0.695571701244414","0.695571701244414","0.6937577219392822","0.6937577219392822","0.6937577219392822","0.6951121070594929","0.6951121070594929","0.6951121070594929"
"42","0.6962295511045451","0.6962295511045451","0.6962295511045451","0.6969910889322545","0.6969910889322545","0.6969910889322545","0.6968421681012529","0.6968421681012529","0.6968421681012529","0.6969307542739184","0.6969307542739184","0.6969307542739184","0.6964164595370557","0.6964164595370557","0.6964164595370557","0.6966824617057771","0.6966824617057771","0.6966824617057771","0.6965150879605507","0.6965150879605507","0.6965150879605507","0.6968249261413627","0.6968249261413627","0.6968249261413627","0.6970050420606689","0.6970050420606689","0.6970050420606689","0.6955431971814111","0.6955431971814111","0.6955431971814111","0.6966403491558957","0.6966403491558957","0.6966403491558957"
"43","0.6978066603619154","0.6978066603619154","0.6978066603619154","0.6987064832532756","0.6987064832532756","0.6987064832532756","0.6984911702711943","0.6984911702711943","0.6984911702711943","0.6985562842528701","0.6985562842528701","0.6985562842528701","0.6980108971746877","0.6980108971746877","0.6980108971746877","0.6984993950802568","0.6984993950802568","0.6984993950802568","0.6982630489090554","0.6982630489090554","0.6982630489090554","0.698397727612539","0.698397727612539","0.698397727612539","0.69858858059431","0.69858858059431","0.69858858059431","0.6972588633050706","0.6972588633050706","0.6972588633050706","0.6983489571388513","0.6983489571388513","0.6983489571388513"
"44","0.6996423036266305","0.6996423036266305","0.6996423036266305","0.7002783512262851","0.7002783512262851","0.7002783512262851","0.699918451335548","0.699918451335548","0.699918451335548","0.6998855829376347","0.6998855829376347","0.6998855829376347","0.6994708754666092","0.6994708754666092","0.6994708754666092","0.7000430919182246","0.7000430919182246","0.7000430919182246","0.6995841359309019","0.6995841359309019","0.6995841359309019","0.6998911747757378","0.6998911747757378","0.6998911747757378","0.6998639703312941","0.6998639703312941","0.6998639703312941","0.6989824506900214","0.6989824506900214","0.6989824506900214","0.6997726704532251","0.6997726704532251","0.6997726704532251"
"45","0.70097368786298","0.70097368786298","0.70097368786298","0.7018312193858599","0.7018312193858599","0.7018312193858599","0.701359575844057","0.701359575844057","0.701359575844057","0.7013216788538749","0.7013216788538749","0.7013216788538749","0.7007491162000453","0.7007491162000453","0.7007491162000453","0.7011883298761451","0.7011883298761451","0.7011883298761451","0.700829223223348","0.700829223223348","0.700829223223348","0.7013578388486246","0.7013578388486246","0.7013578388486246","0.7012377343303975","0.7012377343303975","0.7012377343303975","0.700078232140417","0.700078232140417","0.700078232140417","0.7012108689116687","0.7012108689116687","0.7012108689116687"
"46","0.7024172376072481","0.7024172376072481","0.7024172376072481","0.7031830481976943","0.7031830481976943","0.7031830481976943","0.702671618006385","0.702671618006385","0.702671618006385","0.7024681045809263","0.7024681045809263","0.7024681045809263","0.7022052476692373","0.7022052476692373","0.7022052476692373","0.7025195524131694","0.7025195524131694","0.7025195524131694","0.7023106300089734","0.7023106300089734","0.7023106300089734","0.7026487283598902","0.7026487283598902","0.7026487283598902","0.702657752981939","0.702657752981939","0.702657752981939","0.7014974244661194","0.7014974244661194","0.7014974244661194","0.7029401282758664","0.7029401282758664","0.7029401282758664"
"47","0.7038894238607623","0.7038894238607623","0.7038894238607623","0.7044420802788876","0.7044420802788876","0.7044420802788876","0.7041020102684243","0.7041020102684243","0.7041020102684243","0.7038844338232957","0.7038844338232957","0.7038844338232957","0.7033805645528132","0.7033805645528132","0.7033805645528132","0.7039541191955521","0.7039541191955521","0.7039541191955521","0.7037124262366168","0.7037124262366168","0.7037124262366168","0.7039236616249482","0.7039236616249482","0.7039236616249482","0.7038760581342113","0.7038760581342113","0.7038760581342113","0.7027497885645733","0.7027497885645733","0.7027497885645733","0.7044222428714614","0.7044222428714614","0.7044222428714614"
"48","0.7050684340857801","0.7050684340857801","0.7050684340857801","0.7057710777241714","0.7057710777241714","0.7057710777241714","0.7051066544060941","0.7051066544060941","0.7051066544060941","0.7049597684920286","0.7049597684920286","0.7049597684920286","0.704411902723225","0.704411902723225","0.704411902723225","0.7052490634680261","0.7052490634680261","0.7052490634680261","0.7049471596130625","0.7049471596130625","0.7049471596130625","0.7050334234082538","0.7050334234082538","0.7050334234082538","0.7051145523104381","0.7051145523104381","0.7051145523104381","0.7041219426086283","0.7041219426086283","0.7041219426086283","0.7055606940287424","0.7055606940287424","0.7055606940287424"
"49","0.7062443944864675","0.7062443944864675","0.7062443944864675","0.7069361785361428","0.7069361785361428","0.7069361785361428","0.7063623724001283","0.7063623724001283","0.7063623724001283","0.7058533937315635","0.7058533937315635","0.7058533937315635","0.7058326884730816","0.7058326884730816","0.7058326884730816","0.7066137657929366","0.7066137657929366","0.7066137657929366","0.7060799202594062","0.7060799202594062","0.7060799202594062","0.7063282121905011","0.7063282121905011","0.7063282121905011","0.706324960202698","0.706324960202698","0.706324960202698","0.7053765940662017","0.7053765940662017","0.7053765940662017","0.7066842455456476","0.7066842455456476","0.7066842455456476"
"50","0.7074980668062496","0.7074980668062496","0.7074980668062496","0.7081097049219923","0.7081097049219923","0.7081097049219923","0.7074849453052997","0.7074849453052997","0.7074849453052997","0.7071426822918045","0.7071426822918045","0.7071426822918045","0.7069440240561292","0.7069440240561292","0.7069440240561292","0.7075973946561942","0.7075973946561942","0.7075973946561942","0.7072824913862098","0.7072824913862098","0.7072824913862098","0.7076369046344065","0.7076369046344065","0.7076369046344065","0.7075277984217694","0.7075277984217694","0.7075277984217694","0.7066092151397091","0.7066092151397091","0.7066092151397091","0.707786781984948","0.707786781984948","0.707786781984948"
"51","0.7086283439676511","0.7086283439676511","0.7086283439676511","0.709276772425899","0.709276772425899","0.709276772425899","0.7087151664641418","0.7087151664641418","0.7087151664641418","0.7083702524889911","0.7083702524889911","0.7083702524889911","0.7079919059664154","0.7079919059664154","0.7079919059664154","0.7086604587074422","0.7086604587074422","0.7086604587074422","0.7083389240522227","0.7083389240522227","0.7083389240522227","0.7087799246459999","0.7087799246459999","0.7087799246459999","0.7088409925442357","0.7088409925442357","0.7088409925442357","0.7079237533159308","0.7079237533159308","0.7079237533159308","0.7086334518766193","0.7086334518766193","0.7086334518766193"
"52","0.7096197407068972","0.7096197407068972","0.7096197407068972","0.7104652206068446","0.7104652206068446","0.7104652206068446","0.7098515047596652","0.7098515047596652","0.7098515047596652","0.7092582918735584","0.7092582918735584","0.7092582918735584","0.7091679644070095","0.7091679644070095","0.7091679644070095","0.709920360021688","0.709920360021688","0.709920360021688","0.7094473165265772","0.7094473165265772","0.7094473165265772","0.7097576107140877","0.7097576107140877","0.7097576107140877","0.7097808318089626","0.7097808318089626","0.7097808318089626","0.7090268411970526","0.7090268411970526","0.7090268411970526","0.7095901306220108","0.7095901306220108","0.7095901306220108"
"53","0.7105577265136604","0.7105577265136604","0.7105577265136604","0.7114097003383243","0.7114097003383243","0.7114097003383243","0.7107488760046071","0.7107488760046071","0.7107488760046071","0.7102747516378369","0.7102747516378369","0.7102747516378369","0.7101163667047765","0.7101163667047765","0.7101163667047765","0.7110321480558394","0.7110321480558394","0.7110321480558394","0.7107799375840984","0.7107799375840984","0.7107799375840984","0.7108924729021886","0.7108924729021886","0.7108924729021886","0.7109731793210722","0.7109731793210722","0.7109731793210722","0.7102500309512373","0.7102500309512373","0.7102500309512373","0.7106303159145387","0.7106303159145387","0.7106303159145387"
"54","0.7117131850874537","0.7117131850874537","0.7117131850874537","0.7122248255659596","0.7122248255659596","0.7122248255659596","0.7116880375301651","0.7116880375301651","0.7116880375301651","0.7115342012516287","0.7115342012516287","0.7115342012516287","0.711043500936312","0.711043500936312","0.711043500936312","0.711889311836008","0.711889311836008","0.711889311836008","0.7116014616534375","0.7116014616534375","0.7116014616534375","0.7119341170748199","0.7119341170748199","0.7119341170748199","0.7117468946761327","0.7117468946761327","0.7117468946761327","0.7111287456514274","0.7111287456514274","0.7111287456514274","0.7118705982040382","0.7118705982040382","0.7118705982040382"
"55","0.7127528025565149","0.7127528025565149","0.7127528025565149","0.7131822262713527","0.7131822262713527","0.7131822262713527","0.7124960415503288","0.7124960415503288","0.7124960415503288","0.7123683209235004","0.7123683209235004","0.7123683209235004","0.711974680201885","0.711974680201885","0.711974680201885","0.7128690074657761","0.7128690074657761","0.7128690074657761","0.7125374670765172","0.7125374670765172","0.7125374670765172","0.7129187228127015","0.7129187228127015","0.7129187228127015","0.7127435769836193","0.7127435769836193","0.7127435769836193","0.7121509472497358","0.7121509472497358","0.7121509472497358","0.7129314813475874","0.7129314813475874","0.7129314813475874"
"56","0.7136446627190801","0.7136446627190801","0.7136446627190801","0.7142113429878523","0.7142113429878523","0.7142113429878523","0.7135220633429211","0.7135220633429211","0.7135220633429211","0.7134414917803601","0.7134414917803601","0.7134414917803601","0.7129768825195333","0.7129768825195333","0.7129768825195333","0.7137128630089623","0.7137128630089623","0.7137128630089623","0.7136207687630228","0.7136207687630228","0.7136207687630228","0.7139133816122596","0.7139133816122596","0.7139133816122596","0.7138173360469571","0.7138173360469571","0.7138173360469571","0.7132729255313608","0.7132729255313608","0.7132729255313608","0.713793192576968","0.713793192576968","0.713793192576968"
"57","0.7144630577291985","0.7144630577291985","0.7144630577291985","0.7148952776093238","0.7148952776093238","0.7148952776093238","0.7145877972347151","0.7145877972347151","0.7145877972347151","0.7144826550983855","0.7144826550983855","0.7144826550983855","0.7137215604120731","0.7137215604120731","0.7137215604120731","0.7146759206613265","0.7146759206613265","0.7146759206613265","0.7144611866538358","0.7144611866538358","0.7144611866538358","0.7148910738966603","0.7148910738966603","0.7148910738966603","0.7145687951560855","0.7145687951560855","0.7145687951560855","0.7141975483546439","0.7141975483546439","0.7141975483546439","0.7145432190052646","0.7145432190052646","0.7145432190052646"
"58","0.7153549078767439","0.7153549078767439","0.7153549078767439","0.7157890867476693","0.7157890867476693","0.7157890867476693","0.7153540427432551","0.7153540427432551","0.7153540427432551","0.7153217918923074","0.7153217918923074","0.7153217918923074","0.7144379000515862","0.7144379000515862","0.7144379000515862","0.7152914289998843","0.7152914289998843","0.7152914289998843","0.7152387459738596","0.7152387459738596","0.7152387459738596","0.7156281637159859","0.7156281637159859","0.7156281637159859","0.7153839977956395","0.7153839977956395","0.7153839977956395","0.7151269303348881","0.7151269303348881","0.7151269303348881","0.7153357340921563","0.7153357340921563","0.7153357340921563"
"59","0.7159801752135777","0.7159801752135777","0.7159801752135777","0.7165096996003285","0.7165096996003285","0.7165096996003285","0.7161583958324061","0.7161583958324061","0.7161583958324061","0.7163379924360596","0.7163379924360596","0.7163379924360596","0.7152919360437858","0.7152919360437858","0.7152919360437858","0.7160685977090965","0.7160685977090965","0.7160685977090965","0.7159835827068297","0.7159835827068297","0.7159835827068297","0.716450402410271","0.716450402410271","0.716450402410271","0.7163497160787999","0.7163497160787999","0.7163497160787999","0.7159660826494278","0.7159660826494278","0.7159660826494278","0.7161020241110082","0.7161020241110082","0.7161020241110082"
"60","0.7169505991830453","0.7169505991830453","0.7169505991830453","0.7173332659708072","0.7173332659708072","0.7173332659708072","0.7171393568422397","0.7171393568422397","0.7171393568422397","0.7170856571273552","0.7170856571273552","0.7170856571273552","0.7160749704461237","0.7160749704461237","0.7160749704461237","0.716946801800542","0.716946801800542","0.716946801800542","0.7166558102178936","0.7166558102178936","0.7166558102178936","0.7173104390194754","0.7173104390194754","0.7173104390194754","0.7171070131627275","0.7171070131627275","0.7171070131627275","0.716872208391471","0.716872208391471","0.716872208391471","0.716647318482003","0.716647318482003","0.716647318482003"
"61","0.7178333110652649","0.7178333110652649","0.7178333110652649","0.7181024290618059","0.7181024290618059","0.7181024290618059","0.7178434599932203","0.7178434599932203","0.7178434599932203","0.7177643319501752","0.7177643319501752","0.7177643319501752","0.7167185074661709","0.7167185074661709","0.7167185074661709","0.7178718307650732","0.7178718307650732","0.7178718307650732","0.717542073646859","0.717542073646859","0.717542073646859","0.718239379645111","0.718239379645111","0.718239379645111","0.7178680261330497","0.7178680261330497","0.7178680261330497","0.7175803978087366","0.7175803978087366","0.7175803978087366","0.7173884818284875","0.7173884818284875","0.7173884818284875"
"62","0.7186315625251074","0.7186315625251074","0.7186315625251074","0.7189737217443789","0.7189737217443789","0.7189737217443789","0.718682048463552","0.718682048463552","0.718682048463552","0.7185522373455154","0.7185522373455154","0.7185522373455154","0.7174510684079207","0.7174510684079207","0.7174510684079207","0.7187910616794266","0.7187910616794266","0.7187910616794266","0.7184781954510537","0.7184781954510537","0.7184781954510537","0.7189839542046463","0.7189839542046463","0.7189839542046463","0.7185557887873949","0.7185557887873949","0.7185557887873949","0.7182457272030959","0.7182457272030959","0.7182457272030959","0.7182816050098618","0.7182816050098618","0.7182816050098618"
