"Step","bumbling-sweep-11 - Average Weighted Test Accuracy","bumbling-sweep-11 - Average Weighted Test Accuracy__MIN","bumbling-sweep-11 - Average Weighted Test Accuracy__MAX","exalted-sweep-10 - Average Weighted Test Accuracy","exalted-sweep-10 - Average Weighted Test Accuracy__MIN","exalted-sweep-10 - Average Weighted Test Accuracy__MAX","vivid-sweep-9 - Average Weighted Test Accuracy","vivid-sweep-9 - Average Weighted Test Accuracy__MIN","vivid-sweep-9 - Average Weighted Test Accuracy__MAX","crimson-sweep-8 - Average Weighted Test Accuracy","crimson-sweep-8 - Average Weighted Test Accuracy__MIN","crimson-sweep-8 - Average Weighted Test Accuracy__MAX","sparkling-sweep-7 - Average Weighted Test Accuracy","sparkling-sweep-7 - Average Weighted Test Accuracy__MIN","sparkling-sweep-7 - Average Weighted Test Accuracy__MAX","brisk-sweep-6 - Average Weighted Test Accuracy","brisk-sweep-6 - Average Weighted Test Accuracy__MIN","brisk-sweep-6 - Average Weighted Test Accuracy__MAX","lunar-sweep-5 - Average Weighted Test Accuracy","lunar-sweep-5 - Average Weighted Test Accuracy__MIN","lunar-sweep-5 - Average Weighted Test Accuracy__MAX","clean-sweep-4 - Average Weighted Test Accuracy","clean-sweep-4 - Average Weighted Test Accuracy__MIN","clean-sweep-4 - Average Weighted Test Accuracy__MAX","graceful-sweep-2 - Average Weighted Test Accuracy","graceful-sweep-2 - Average Weighted Test Accuracy__MIN","graceful-sweep-2 - Average Weighted Test Accuracy__MAX","fluent-sweep-3 - Average Weighted Test Accuracy","fluent-sweep-3 - Average Weighted Test Accuracy__MIN","fluent-sweep-3 - Average Weighted Test Accuracy__MAX","winter-sweep-1 - Average Weighted Test Accuracy","winter-sweep-1 - Average Weighted Test Accuracy__MIN","winter-sweep-1 - Average Weighted Test Accuracy__MAX"
"309","0.5429581127080182","0.5429581127080182","0.5429581127080182","0.5423647881996975","0.5423647881996975","0.5423647881996975","0.5428635590015128","0.5428635590015128","0.5428635590015128","0.5421307677760968","0.5421307677760968","0.5421307677760968","0.5425586232980333","0.5425586232980333","0.5425586232980333","0.5422962367624811","0.5422962367624811","0.5422962367624811","0.5419771180030257","0.5419771180030257","0.5419771180030257","0.5427028177004538","0.5427028177004538","0.5427028177004538","0.5424238842662632","0.5424238842662632","0.5424238842662632","0.5423955181543116","0.5423955181543116","0.5423955181543116","0.5423860627836611","0.5423860627836611","0.5423860627836611"
"310","0.5427690052950076","0.5427690052950076","0.5427690052950076","0.5424357034795764","0.5424357034795764","0.5424357034795764","0.5427240922844175","0.5427240922844175","0.5427240922844175","0.5424971633888048","0.5424971633888048","0.5424971633888048","0.5425822617246596","0.5425822617246596","0.5425822617246596","0.5426011724659606","0.5426011724659606","0.5426011724659606","0.5422347768532526","0.5422347768532526","0.5422347768532526","0.5427051815431165","0.5427051815431165","0.5427051815431165","0.5424333396369138","0.5424333396369138","0.5424333396369138","0.5426153555219364","0.5426153555219364","0.5426153555219364","0.5423766074130106","0.5423766074130106","0.5423766074130106"
"311","0.5429533850226929","0.5429533850226929","0.5429533850226929","0.542778460665658","0.542778460665658","0.542778460665658","0.5428942889561271","0.5428942889561271","0.5428942889561271","0.5424782526475038","0.5424782526475038","0.5424782526475038","0.5426555408472012","0.5426555408472012","0.5426555408472012","0.5424664334341907","0.5424664334341907","0.5424664334341907","0.5422844175491679","0.5422844175491679","0.5422844175491679","0.5426437216338881","0.5426437216338881","0.5426437216338881","0.5423813350983359","0.5423813350983359","0.5423813350983359","0.5427808245083208","0.5427808245083208","0.5427808245083208","0.5424451588502269","0.5424451588502269","0.5424451588502269"
"312","0.5428375567322239","0.5428375567322239","0.5428375567322239","0.5427902798789712","0.5427902798789712","0.5427902798789712","0.5429439296520424","0.5429439296520424","0.5429439296520424","0.5426673600605144","0.5426673600605144","0.5426673600605144","0.5426720877458396","0.5426720877458396","0.5426720877458396","0.542534984871407","0.542534984871407","0.542534984871407","0.5421567700453858","0.5421567700453858","0.5421567700453858","0.5430408472012103","0.5430408472012103","0.5430408472012103","0.5424475226928895","0.5424475226928895","0.5424475226928895","0.5425468040847201","0.5425468040847201","0.5425468040847201","0.5425018910741302","0.5425018910741302","0.5425018910741302"
"313","0.5430313918305597","0.5430313918305597","0.5430313918305597","0.5428919251134644","0.5428919251134644","0.5428919251134644","0.5429959341906203","0.5429959341906203","0.5429959341906203","0.5425184379727686","0.5425184379727686","0.5425184379727686","0.542598808623298","0.542598808623298","0.542598808623298","0.5423269667170953","0.5423269667170953","0.5423269667170953","0.5423884266263238","0.5423884266263238","0.5423884266263238","0.5430644856278366","0.5430644856278366","0.5430644856278366","0.5425420763993949","0.5425420763993949","0.5425420763993949","0.542785552193646","0.542785552193646","0.542785552193646","0.542669723903177","0.542669723903177","0.542669723903177"
"314","0.5429793872919818","0.5429793872919818","0.5429793872919818","0.5428422844175491","0.5428422844175491","0.5428422844175491","0.5431093986384267","0.5431093986384267","0.5431093986384267","0.5424522503782149","0.5424522503782149","0.5424522503782149","0.5427713691376702","0.5427713691376702","0.5427713691376702","0.5425278933434191","0.5425278933434191","0.5425278933434191","0.5423458774583964","0.5423458774583964","0.5423458774583964","0.5430432110438729","0.5430432110438729","0.5430432110438729","0.5425302571860817","0.5425302571860817","0.5425302571860817","0.5426366301059001","0.5426366301059001","0.5426366301059001","0.5426011724659606","0.5426011724659606","0.5426011724659606"
"315","0.5430479387291982","0.5430479387291982","0.5430479387291982","0.5428801059001512","0.5428801059001512","0.5428801059001512","0.5432157715582451","0.5432157715582451","0.5432157715582451","0.5426602685325265","0.5426602685325265","0.5426602685325265","0.542965204236006","0.542965204236006","0.542965204236006","0.5427028177004538","0.5427028177004538","0.5427028177004538","0.5422915090771558","0.5422915090771558","0.5422915090771558","0.5431212178517398","0.5431212178517398","0.5431212178517398","0.5426791792738276","0.5426791792738276","0.5426791792738276","0.5430219364599093","0.5430219364599093","0.5430219364599093","0.5427217284417549","0.5427217284417549","0.5427217284417549"
"316","0.5434119704992436","0.5434119704992436","0.5434119704992436","0.5429533850226929","0.5429533850226929","0.5429533850226929","0.5432725037821483","0.5432725037821483","0.5432725037821483","0.5425846255673222","0.5425846255673222","0.5425846255673222","0.5428210098335855","0.5428210098335855","0.5428210098335855","0.542875378214826","0.542875378214826","0.542875378214826","0.5425231656580938","0.5425231656580938","0.5425231656580938","0.5430668494704992","0.5430668494704992","0.5430668494704992","0.5428730143721634","0.5428730143721634","0.5428730143721634","0.542946293494705","0.542946293494705","0.542946293494705","0.542875378214826","0.542875378214826","0.542875378214826"
"317","0.543473430408472","0.543473430408472","0.543473430408472","0.5431803139183056","0.5431803139183056","0.5431803139183056","0.543338691376702","0.543338691376702","0.543338691376702","0.5428517397881997","0.5428517397881997","0.5428517397881997","0.5431235816944024","0.5431235816944024","0.5431235816944024","0.5428659228441755","0.5428659228441755","0.5428659228441755","0.542605900151286","0.542605900151286","0.542605900151286","0.5432748676248109","0.5432748676248109","0.5432748676248109","0.5428706505295008","0.5428706505295008","0.5428706505295008","0.5430597579425114","0.5430597579425114","0.5430597579425114","0.5427240922844175","0.5427240922844175","0.5427240922844175"
"318","0.5432985060514373","0.5432985060514373","0.5432985060514373","0.5434001512859304","0.5434001512859304","0.5434001512859304","0.5431684947049924","0.5431684947049924","0.5431684947049924","0.5430503025718608","0.5430503025718608","0.5430503025718608","0.5431117624810893","0.5431117624810893","0.5431117624810893","0.5427382753403933","0.5427382753403933","0.5427382753403933","0.5426626323751891","0.5426626323751891","0.5426626323751891","0.5433717851739788","0.5433717851739788","0.5433717851739788","0.5429037443267776","0.5429037443267776","0.5429037443267776","0.5429273827534039","0.5429273827534039","0.5429273827534039","0.5430904878971256","0.5430904878971256","0.5430904878971256"
"319","0.5434687027231467","0.5434687027231467","0.5434687027231467","0.543241773827534","0.543241773827534","0.543241773827534","0.5433883320726173","0.5433883320726173","0.5433883320726173","0.5430030257186081","0.5430030257186081","0.5430030257186081","0.5430455748865356","0.5430455748865356","0.5430455748865356","0.5430432110438729","0.5430432110438729","0.5430432110438729","0.5426531770045385","0.5426531770045385","0.5426531770045385","0.5433788767019667","0.5433788767019667","0.5433788767019667","0.5428139183055976","0.5428139183055976","0.5428139183055976","0.5430999432677761","0.5430999432677761","0.5430999432677761","0.5429675680786686","0.5429675680786686","0.5429675680786686"
"320","0.5435207072617246","0.5435207072617246","0.5435207072617246","0.5432039523449319","0.5432039523449319","0.5432039523449319","0.5433717851739788","0.5433717851739788","0.5433717851739788","0.5430219364599093","0.5430219364599093","0.5430219364599093","0.5432134077155825","0.5432134077155825","0.5432134077155825","0.5431070347957639","0.5431070347957639","0.5431070347957639","0.5427548222390318","0.5427548222390318","0.5427548222390318","0.5435467095310136","0.5435467095310136","0.5435467095310136","0.5428493759455371","0.5428493759455371","0.5428493759455371","0.543151947806354","0.543151947806354","0.543151947806354","0.5432157715582451","0.5432157715582451","0.5432157715582451"
"321","0.5435585287443268","0.5435585287443268","0.5435585287443268","0.5431897692889561","0.5431897692889561","0.5431897692889561","0.5434096066565809","0.5434096066565809","0.5434096066565809","0.5429604765506808","0.5429604765506808","0.5429604765506808","0.5432559568835098","0.5432559568835098","0.5432559568835098","0.5431188540090771","0.5431188540090771","0.5431188540090771","0.5428328290468987","0.5428328290468987","0.5428328290468987","0.5436436270801815","0.5436436270801815","0.5436436270801815","0.5430432110438729","0.5430432110438729","0.5430432110438729","0.5431661308623298","0.5431661308623298","0.5431661308623298","0.5433221444780636","0.5433221444780636","0.5433221444780636"
"322","0.5435467095310136","0.5435467095310136","0.5435467095310136","0.5434970688350983","0.5434970688350983","0.5434970688350983","0.54352543494705","0.54352543494705","0.54352543494705","0.5431401285930408","0.5431401285930408","0.5431401285930408","0.5432819591527988","0.5432819591527988","0.5432819591527988","0.5432559568835098","0.5432559568835098","0.5432559568835098","0.542901380484115","0.542901380484115","0.542901380484115","0.5436223524962178","0.5436223524962178","0.5436223524962178","0.5431755862329803","0.5431755862329803","0.5431755862329803","0.5432748676248109","0.5432748676248109","0.5432748676248109","0.5432465015128594","0.5432465015128594","0.5432465015128594"
"323","0.5436861762481089","0.5436861762481089","0.5436861762481089","0.5435041603630862","0.5435041603630862","0.5435041603630862","0.5437263615733737","0.5437263615733737","0.5437263615733737","0.5433741490166415","0.5433741490166415","0.5433741490166415","0.5434072428139183","0.5434072428139183","0.5434072428139183","0.5432559568835098","0.5432559568835098","0.5432559568835098","0.5430952155824509","0.5430952155824509","0.5430952155824509","0.5437807299546142","0.5437807299546142","0.5437807299546142","0.5431897692889561","0.5431897692889561","0.5431897692889561","0.5434096066565809","0.5434096066565809","0.5434096066565809","0.5433859682299547","0.5433859682299547","0.5433859682299547"
"324","0.5437405446293495","0.5437405446293495","0.5437405446293495","0.543447428139183","0.543447428139183","0.543447428139183","0.5435159795763994","0.5435159795763994","0.5435159795763994","0.5432606845688351","0.5432606845688351","0.5432606845688351","0.5435656202723147","0.5435656202723147","0.5435656202723147","0.5433883320726173","0.5433883320726173","0.5433883320726173","0.5432441376701966","0.5432441376701966","0.5432441376701966","0.5437121785173978","0.5437121785173978","0.5437121785173978","0.5432394099848714","0.5432394099848714","0.5432394099848714","0.543589258698941","0.543589258698941","0.543589258698941","0.5434403366111952","0.5434403366111952","0.5434403366111952"
"325","0.5439060136157338","0.5439060136157338","0.5439060136157338","0.543338691376702","0.543338691376702","0.543338691376702","0.5436294440242058","0.5436294440242058","0.5436294440242058","0.5434427004538578","0.5434427004538578","0.5434427004538578","0.5437121785173978","0.5437121785173978","0.5437121785173978","0.5433505105900152","0.5433505105900152","0.5433505105900152","0.5431921331316187","0.5431921331316187","0.5431921331316187","0.5438776475037822","0.5438776475037822","0.5438776475037822","0.543473430408472","0.543473430408472","0.543473430408472","0.5437216338880484","0.5437216338880484","0.5437216338880484","0.5435041603630862","0.5435041603630862","0.5435041603630862"
"326","0.5440478441754917","0.5440478441754917","0.5440478441754917","0.543544345688351","0.543544345688351","0.543544345688351","0.5436838124054463","0.5436838124054463","0.5436838124054463","0.5435514372163389","0.5435514372163389","0.5435514372163389","0.5434923411497731","0.5434923411497731","0.5434923411497731","0.5435845310136157","0.5435845310136157","0.5435845310136157","0.5431637670196672","0.5431637670196672","0.5431637670196672","0.543981656580938","0.543981656580938","0.543981656580938","0.5433528744326778","0.5433528744326778","0.5433528744326778","0.5437027231467474","0.5437027231467474","0.5437027231467474","0.5434923411497731","0.5434923411497731","0.5434923411497731"
"327","0.5437830937972769","0.5437830937972769","0.5437830937972769","0.5435396180030257","0.5435396180030257","0.5435396180030257","0.5438232791225416","0.5438232791225416","0.5438232791225416","0.5434639750378215","0.5434639750378215","0.5434639750378215","0.5437854576399395","0.5437854576399395","0.5437854576399395","0.5435277987897126","0.5435277987897126","0.5435277987897126","0.5433930597579425","0.5433930597579425","0.5433930597579425","0.5439769288956127","0.5439769288956127","0.5439769288956127","0.5436223524962178","0.5436223524962178","0.5436223524962178","0.5436199886535552","0.5436199886535552","0.5436199886535552","0.5436128971255674","0.5436128971255674","0.5436128971255674"
"328","0.5440525718608169","0.5440525718608169","0.5440525718608169","0.54375","0.54375","0.54375","0.5436436270801815","0.5436436270801815","0.5436436270801815","0.5436459909228442","0.5436459909228442","0.5436459909228442","0.5437145423600606","0.5437145423600606","0.5437145423600606","0.5434947049924357","0.5434947049924357","0.5434947049924357","0.5434568835098336","0.5434568835098336","0.5434568835098336","0.5440596633888048","0.5440596633888048","0.5440596633888048","0.5436979954614221","0.5436979954614221","0.5436979954614221","0.543589258698941","0.543589258698941","0.543589258698941","0.5435159795763994","0.5435159795763994","0.5435159795763994"
"329","0.5440785741301059","0.5440785741301059","0.5440785741301059","0.5438090960665658","0.5438090960665658","0.5438090960665658","0.5440147503782148","0.5440147503782148","0.5440147503782148","0.5436672655068079","0.5436672655068079","0.5436672655068079","0.5438421898638427","0.5438421898638427","0.5438421898638427","0.5433859682299547","0.5433859682299547","0.5433859682299547","0.5432961422087745","0.5432961422087745","0.5432961422087745","0.5439249243570348","0.5439249243570348","0.5439249243570348","0.5435987140695915","0.5435987140695915","0.5435987140695915","0.5438114599092284","0.5438114599092284","0.5438114599092284","0.5436010779122542","0.5436010779122542","0.5436010779122542"
"330","0.5441305786686839","0.5441305786686839","0.5441305786686839","0.5438776475037822","0.5438776475037822","0.5438776475037822","0.5440029311649016","0.5440029311649016","0.5440029311649016","0.5438469175491679","0.5438469175491679","0.5438469175491679","0.5437878214826021","0.5437878214826021","0.5437878214826021","0.5436767208774584","0.5436767208774584","0.5436767208774584","0.5434261535552194","0.5434261535552194","0.5434261535552194","0.5440478441754917","0.5440478441754917","0.5440478441754917","0.5434663388804841","0.5434663388804841","0.5434663388804841","0.5438681921331316","0.5438681921331316","0.5438681921331316","0.5437878214826021","0.5437878214826021","0.5437878214826021"
"331","0.5442464069591528","0.5442464069591528","0.5442464069591528","0.5439580181543117","0.5439580181543117","0.5439580181543117","0.5441187594553707","0.5441187594553707","0.5441187594553707","0.5438469175491679","0.5438469175491679","0.5438469175491679","0.5437760022692889","0.5437760022692889","0.5437760022692889","0.54379491301059","0.54379491301059","0.54379491301059","0.5436459909228442","0.5436459909228442","0.5436459909228442","0.5440643910741301","0.5440643910741301","0.5440643910741301","0.5435798033282905","0.5435798033282905","0.5435798033282905","0.5437972768532526","0.5437972768532526","0.5437972768532526","0.5439580181543117","0.5439580181543117","0.5439580181543117"
"332","0.5442747730711044","0.5442747730711044","0.5442747730711044","0.5442062216338881","0.5442062216338881","0.5442062216338881","0.5441258509833585","0.5441258509833585","0.5441258509833585","0.5437618192133131","0.5437618192133131","0.5437618192133131","0.543891830559758","0.543891830559758","0.543891830559758","0.5438941944024206","0.5438941944024206","0.5438941944024206","0.5436578101361573","0.5436578101361573","0.5436578101361573","0.5442062216338881","0.5442062216338881","0.5442062216338881","0.5436034417549168","0.5436034417549168","0.5436034417549168","0.544071482602118","0.544071482602118","0.544071482602118","0.5437145423600606","0.5437145423600606","0.5437145423600606"
"333","0.5443149583963691","0.5443149583963691","0.5443149583963691","0.5441069402420575","0.5441069402420575","0.5441069402420575","0.5443598714069592","0.5443598714069592","0.5443598714069592","0.5438280068078669","0.5438280068078669","0.5438280068078669","0.5441187594553707","0.5441187594553707","0.5441187594553707","0.5438941944024206","0.5438941944024206","0.5438941944024206","0.5438374621785174","0.5438374621785174","0.5438374621785174","0.5444000567322239","0.5444000567322239","0.5444000567322239","0.5439391074130105","0.5439391074130105","0.5439391074130105","0.5440880295007564","0.5440880295007564","0.5440880295007564","0.543865828290469","0.543865828290469","0.543865828290469"
"334","0.5442653177004538","0.5442653177004538","0.5442653177004538","0.5441660363086233","0.5441660363086233","0.5441660363086233","0.5442724092284418","0.5442724092284418","0.5442724092284418","0.5439958396369138","0.5439958396369138","0.5439958396369138","0.5439367435703479","0.5439367435703479","0.5439367435703479","0.5440147503782148","0.5440147503782148","0.5440147503782148","0.54370508698941","0.54370508698941","0.54370508698941","0.544456788956127","0.544456788956127","0.544456788956127","0.5439840204236006","0.5439840204236006","0.5439840204236006","0.5441967662632375","0.5441967662632375","0.5441967662632375","0.543955654311649","0.543955654311649","0.543955654311649"
"335","0.5445418872919818","0.5445418872919818","0.5445418872919818","0.5441447617246596","0.5441447617246596","0.5441447617246596","0.5443362329803328","0.5443362329803328","0.5443362329803328","0.5440100226928896","0.5440100226928896","0.5440100226928896","0.5439982034795764","0.5439982034795764","0.5439982034795764","0.5440052950075643","0.5440052950075643","0.5440052950075643","0.5437972768532526","0.5437972768532526","0.5437972768532526","0.5445631618759456","0.5445631618759456","0.5445631618759456","0.5439840204236006","0.5439840204236006","0.5439840204236006","0.5441920385779122","0.5441920385779122","0.5441920385779122","0.543820915279879","0.543820915279879","0.543820915279879"
"336","0.5444024205748865","0.5444024205748865","0.5444024205748865","0.5442534984871407","0.5442534984871407","0.5442534984871407","0.5443196860816945","0.5443196860816945","0.5443196860816945","0.5441376701966717","0.5441376701966717","0.5441376701966717","0.5439887481089258","0.5439887481089258","0.5439887481089258","0.5441636724659606","0.5441636724659606","0.5441636724659606","0.5439320158850227","0.5439320158850227","0.5439320158850227","0.5446128025718608","0.5446128025718608","0.5446128025718608","0.544000567322239","0.544000567322239","0.544000567322239","0.5441660363086233","0.5441660363086233","0.5441660363086233","0.5439911119515886","0.5439911119515886","0.5439911119515886"
"337","0.544508793494705","0.544508793494705","0.544508793494705","0.5443291414523449","0.5443291414523449","0.5443291414523449","0.5444756996974282","0.5444756996974282","0.5444756996974282","0.544007658850227","0.544007658850227","0.544007658850227","0.5442393154311649","0.5442393154311649","0.5442393154311649","0.5442204046898639","0.5442204046898639","0.5442204046898639","0.5439343797276853","0.5439343797276853","0.5439343797276853","0.5445135211800303","0.5445135211800303","0.5445135211800303","0.5441707639939486","0.5441707639939486","0.5441707639939486","0.5441944024205749","0.5441944024205749","0.5441944024205749","0.5441920385779122","0.5441920385779122","0.5441920385779122"
"338","0.5445702534039334","0.5445702534039334","0.5445702534039334","0.544392965204236","0.544392965204236","0.544392965204236","0.5443764183055976","0.5443764183055976","0.5443764183055976","0.5442204046898639","0.5442204046898639","0.5442204046898639","0.544482791225416","0.544482791225416","0.544482791225416","0.5442984114977307","0.5442984114977307","0.5442984114977307","0.544007658850227","0.544007658850227","0.544007658850227","0.5447948184568835","0.5447948184568835","0.5447948184568835","0.5440762102874432","0.5440762102874432","0.5440762102874432","0.5444496974281392","0.5444496974281392","0.5444496974281392","0.5443598714069592","0.5443598714069592","0.5443598714069592"
"339","0.5447380862329804","0.5447380862329804","0.5447380862329804","0.5443504160363086","0.5443504160363086","0.5443504160363086","0.544534795763994","0.544534795763994","0.544534795763994","0.5442700453857792","0.5442700453857792","0.5442700453857792","0.5445206127080181","0.5445206127080181","0.5445206127080181","0.5441967662632375","0.5441967662632375","0.5441967662632375","0.5439792927382754","0.5439792927382754","0.5439792927382754","0.5447546331316188","0.5447546331316188","0.5447546331316188","0.5443007753403933","0.5443007753403933","0.5443007753403933","0.5445655257186082","0.5445655257186082","0.5445655257186082","0.5444544251134644","0.5444544251134644","0.5444544251134644"
"340","0.5446529878971256","0.5446529878971256","0.5446529878971256","0.5442416792738275","0.5442416792738275","0.5442416792738275","0.5447191754916793","0.5447191754916793","0.5447191754916793","0.5442369515885023","0.5442369515885023","0.5442369515885023","0.544534795763994","0.544534795763994","0.544534795763994","0.5442369515885023","0.5442369515885023","0.5442369515885023","0.5440691187594554","0.5440691187594554","0.5440691187594554","0.5447073562783661","0.5447073562783661","0.5447073562783661","0.5443220499243571","0.5443220499243571","0.5443220499243571","0.5446293494704992","0.5446293494704992","0.5446293494704992","0.5443575075642966","0.5443575075642966","0.5443575075642966"
"341","0.544927193645991","0.544927193645991","0.544927193645991","0.5445466149773072","0.5445466149773072","0.5445466149773072","0.5446577155824508","0.5446577155824508","0.5446577155824508","0.5443291414523449","0.5443291414523449","0.5443291414523449","0.5445513426626324","0.5445513426626324","0.5445513426626324","0.544392965204236","0.544392965204236","0.544392965204236","0.544168400151286","0.544168400151286","0.544168400151286","0.5450666603630863","0.5450666603630863","0.5450666603630863","0.5443102307110439","0.5443102307110439","0.5443102307110439","0.5445253403933434","0.5445253403933434","0.5445253403933434","0.5445938918305597","0.5445938918305597","0.5445938918305597"
"342","0.5448751891074131","0.5448751891074131","0.5448751891074131","0.5445962556732223","0.5445962556732223","0.5445962556732223","0.5445938918305597","0.5445938918305597","0.5445938918305597","0.5445631618759456","0.5445631618759456","0.5445631618759456","0.5446718986384266","0.5446718986384266","0.5446718986384266","0.5442440431164902","0.5442440431164902","0.5442440431164902","0.5441447617246596","0.5441447617246596","0.5441447617246596","0.5447546331316188","0.5447546331316188","0.5447546331316188","0.5444733358547655","0.5444733358547655","0.5444733358547655","0.5447120839636914","0.5447120839636914","0.5447120839636914","0.544482791225416","0.544482791225416","0.544482791225416"
"343","0.5448728252647503","0.5448728252647503","0.5448728252647503","0.544733358547655","0.544733358547655","0.544733358547655","0.5447049924357035","0.5447049924357035","0.5447049924357035","0.5444544251134644","0.5444544251134644","0.5444544251134644","0.5446128025718608","0.5446128025718608","0.5446128025718608","0.5444922465960665","0.5444922465960665","0.5444922465960665","0.5441400340393343","0.5441400340393343","0.5441400340393343","0.5449177382753404","0.5449177382753404","0.5449177382753404","0.5445206127080181","0.5445206127080181","0.5445206127080181","0.5447475416036308","0.5447475416036308","0.5447475416036308","0.5446789901664145","0.5446789901664145","0.5446789901664145"
"344","0.5449981089258699","0.5449981089258699","0.5449981089258699","0.5445560703479576","0.5445560703479576","0.5445560703479576","0.5449248298033282","0.5449248298033282","0.5449248298033282","0.5446080748865355","0.5446080748865355","0.5446080748865355","0.5446648071104387","0.5446648071104387","0.5446648071104387","0.5444496974281392","0.5444496974281392","0.5444496974281392","0.5443173222390317","0.5443173222390317","0.5443173222390317","0.5450028366111952","0.5450028366111952","0.5450028366111952","0.5447073562783661","0.5447073562783661","0.5447073562783661","0.544759360816944","0.544759360816944","0.544759360816944","0.5446388048411498","0.5446388048411498","0.5446388048411498"
"345","0.5447829992435703","0.5447829992435703","0.5447829992435703","0.5445844364599093","0.5445844364599093","0.5445844364599093","0.5450241111951588","0.5450241111951588","0.5450241111951588","0.5448208207261724","0.5448208207261724","0.5448208207261724","0.5447900907715583","0.5447900907715583","0.5447900907715583","0.5445986195158851","0.5445986195158851","0.5445986195158851","0.5442204046898639","0.5442204046898639","0.5442204046898639","0.5449697428139183","0.5449697428139183","0.5449697428139183","0.5446057110438729","0.5446057110438729","0.5446057110438729","0.544669534795764","0.544669534795764","0.544669534795764","0.5446458963691376","0.5446458963691376","0.5446458963691376"
"346","0.5449744704992435","0.5449744704992435","0.5449744704992435","0.544849186838124","0.544849186838124","0.544849186838124","0.5451021180030258","0.5451021180030258","0.5451021180030258","0.5447853630862329","0.5447853630862329","0.5447853630862329","0.5447900907715583","0.5447900907715583","0.5447900907715583","0.5447806354009077","0.5447806354009077","0.5447806354009077","0.5444118759455371","0.5444118759455371","0.5444118759455371","0.5452155824508321","0.5452155824508321","0.5452155824508321","0.5447475416036308","0.5447475416036308","0.5447475416036308","0.5446222579425114","0.5446222579425114","0.5446222579425114","0.5449082829046898","0.5449082829046898","0.5449082829046898"
"347","0.5450241111951588","0.5450241111951588","0.5450241111951588","0.5447239031770046","0.5447239031770046","0.5447239031770046","0.5450193835098336","0.5450193835098336","0.5450193835098336","0.5448444591527988","0.5448444591527988","0.5448444591527988","0.5447853630862329","0.5447853630862329","0.5447853630862329","0.544740450075643","0.544740450075643","0.544740450075643","0.5445726172465961","0.5445726172465961","0.5445726172465961","0.5451872163388805","0.5451872163388805","0.5451872163388805","0.5447451777609682","0.5447451777609682","0.5447451777609682","0.544823184568835","0.544823184568835","0.544823184568835","0.5448988275340393","0.5448988275340393","0.5448988275340393"
"348","0.5450453857791225","0.5450453857791225","0.5450453857791225","0.5446671709531014","0.5446671709531014","0.5446671709531014","0.5452132186081694","0.5452132186081694","0.5452132186081694","0.5448870083207261","0.5448870083207261","0.5448870083207261","0.5450193835098336","0.5450193835098336","0.5450193835098336","0.544804273827534","0.544804273827534","0.544804273827534","0.5444969742813919","0.5444969742813919","0.5444969742813919","0.5452132186081694","0.5452132186081694","0.5452132186081694","0.5447971822995461","0.5447971822995461","0.5447971822995461","0.544856278366112","0.544856278366112","0.544856278366112","0.5450122919818456","0.5450122919818456","0.5450122919818456"
"349","0.5451375756429652","0.5451375756429652","0.5451375756429652","0.5447309947049924","0.5447309947049924","0.5447309947049924","0.5451115733736762","0.5451115733736762","0.5451115733736762","0.544927193645991","0.544927193645991","0.544927193645991","0.5452510400907715","0.5452510400907715","0.5452510400907715","0.5449721066565809","0.5449721066565809","0.5449721066565809","0.5445395234493192","0.5445395234493192","0.5445395234493192","0.5455134266263237","0.5455134266263237","0.5455134266263237","0.5447475416036308","0.5447475416036308","0.5447475416036308","0.5449295574886536","0.5449295574886536","0.5449295574886536","0.5451943078668684","0.5451943078668684","0.5451943078668684"
"350","0.545203763237519","0.545203763237519","0.545203763237519","0.5447026285930409","0.5447026285930409","0.5447026285930409","0.5454070537065053","0.5454070537065053","0.5454070537065053","0.544759360816944","0.544759360816944","0.544759360816944","0.5450122919818456","0.5450122919818456","0.5450122919818456","0.5449153744326778","0.5449153744326778","0.5449153744326778","0.5447120839636914","0.5447120839636914","0.5447120839636914","0.5453692322239032","0.5453692322239032","0.5453692322239032","0.5448208207261724","0.5448208207261724","0.5448208207261724","0.5450690242057489","0.5450690242057489","0.5450690242057489","0.545017019667171","0.545017019667171","0.545017019667171"
"351","0.5455512481089259","0.5455512481089259","0.5455512481089259","0.544991017397882","0.544991017397882","0.544991017397882","0.5453148638426626","0.5453148638426626","0.5453148638426626","0.5449295574886536","0.5449295574886536","0.5449295574886536","0.5452344931921331","0.5452344931921331","0.5452344931921331","0.5448184568835098","0.5448184568835098","0.5448184568835098","0.5447688161875945","0.5447688161875945","0.5447688161875945","0.5453645045385779","0.5453645045385779","0.5453645045385779","0.5449981089258699","0.5449981089258699","0.5449981089258699","0.5450879349470499","0.5450879349470499","0.5450879349470499","0.5452510400907715","0.5452510400907715","0.5452510400907715"
"352","0.5452628593040847","0.5452628593040847","0.5452628593040847","0.5451210287443268","0.5451210287443268","0.5451210287443268","0.5454330559757943","0.5454330559757943","0.5454330559757943","0.5450619326777609","0.5450619326777609","0.5450619326777609","0.5451895801815431","0.5451895801815431","0.5451895801815431","0.5449862897125567","0.5449862897125567","0.5449862897125567","0.5446482602118004","0.5446482602118004","0.5446482602118004","0.5454354198184569","0.5454354198184569","0.5454354198184569","0.5449791981845689","0.5449791981845689","0.5449791981845689","0.5451399394856279","0.5451399394856279","0.5451399394856279","0.5452699508320726","0.5452699508320726","0.5452699508320726"
