"Step","mild-sweep-11 - Average User Test Accuracy","mild-sweep-11 - Average User Test Accuracy__MIN","mild-sweep-11 - Average User Test Accuracy__MAX","generous-sweep-10 - Average User Test Accuracy","generous-sweep-10 - Average User Test Accuracy__MIN","generous-sweep-10 - Average User Test Accuracy__MAX","misunderstood-sweep-9 - Average User Test Accuracy","misunderstood-sweep-9 - Average User Test Accuracy__MIN","misunderstood-sweep-9 - Average User Test Accuracy__MAX","lilac-sweep-8 - Average User Test Accuracy","lilac-sweep-8 - Average User Test Accuracy__MIN","lilac-sweep-8 - Average User Test Accuracy__MAX","giddy-sweep-7 - Average User Test Accuracy","giddy-sweep-7 - Average User Test Accuracy__MIN","giddy-sweep-7 - Average User Test Accuracy__MAX","hardy-sweep-6 - Average User Test Accuracy","hardy-sweep-6 - Average User Test Accuracy__MIN","hardy-sweep-6 - Average User Test Accuracy__MAX","fiery-sweep-5 - Average User Test Accuracy","fiery-sweep-5 - Average User Test Accuracy__MIN","fiery-sweep-5 - Average User Test Accuracy__MAX","autumn-sweep-4 - Average User Test Accuracy","autumn-sweep-4 - Average User Test Accuracy__MIN","autumn-sweep-4 - Average User Test Accuracy__MAX","grateful-sweep-3 - Average User Test Accuracy","grateful-sweep-3 - Average User Test Accuracy__MIN","grateful-sweep-3 - Average User Test Accuracy__MAX","chocolate-sweep-2 - Average User Test Accuracy","chocolate-sweep-2 - Average User Test Accuracy__MIN","chocolate-sweep-2 - Average User Test Accuracy__MAX","major-sweep-1 - Average User Test Accuracy","major-sweep-1 - Average User Test Accuracy__MIN","major-sweep-1 - Average User Test Accuracy__MAX"
"32","0.4045406244533729","0.4045406244533729","0.4045406244533729","0.4045076509405735","0.4045076509405735","0.4045076509405735","0.4045056830823964","0.4045056830823964","0.4045056830823964","0.40452457740626147","0.40452457740626147","0.40452457740626147","0.40474436017034715","0.40474436017034715","0.40474436017034715","0.4049730929492301","0.4049730929492301","0.4049730929492301","0.4047343347084929","0.4047343347084929","0.4047343347084929","0.40436447527412933","0.40436447527412933","0.40436447527412933","0.4046144310307652","0.4046144310307652","0.4046144310307652","0.40480354478423664","0.40480354478423664","0.40480354478423664","0.4049892298202527","0.4049892298202527","0.4049892298202527"
"33","0.40507963405186737","0.40507963405186737","0.40507963405186737","0.40510344126752895","0.40510344126752895","0.40510344126752895","0.40494290482041184","0.40494290482041184","0.40494290482041184","0.4048799697983795","0.4048799697983795","0.4048799697983795","0.4052815159802872","0.4052815159802872","0.4052815159802872","0.4052966678609879","0.4052966678609879","0.4052966678609879","0.40499032666795537","0.40499032666795537","0.40499032666795537","0.40484972360833926","0.40484972360833926","0.40484972360833926","0.4048118177753726","0.4048118177753726","0.4048118177753726","0.4053061600805969","0.4053061600805969","0.4053061600805969","0.4053898175639686","0.4053898175639686","0.4053898175639686"
"34","0.40543879268179994","0.40543879268179994","0.40543879268179994","0.4054736515848792","0.4054736515848792","0.4054736515848792","0.40542718181487336","0.40542718181487336","0.40542718181487336","0.40535839685879227","0.40535839685879227","0.40535839685879227","0.4056522670675896","0.4056522670675896","0.4056522670675896","0.4057996164621849","0.4057996164621849","0.4057996164621849","0.4054702303358548","0.4054702303358548","0.4054702303358548","0.4051437163240583","0.4051437163240583","0.4051437163240583","0.4053083641551894","0.4053083641551894","0.4053083641551894","0.4056844648413402","0.4056844648413402","0.4056844648413402","0.40570381808087125","0.40570381808087125","0.40570381808087125"
"35","0.4055977499247321","0.4055977499247321","0.4055977499247321","0.4056709387325924","0.4056709387325924","0.4056709387325924","0.4058799493625769","0.4058799493625769","0.4058799493625769","0.40587501241641016","0.40587501241641016","0.40587501241641016","0.40580723811262215","0.40580723811262215","0.40580723811262215","0.40625858454961866","0.40625858454961866","0.40625858454961866","0.40587766245360923","0.40587766245360923","0.40587766245360923","0.40546478382959383","0.40546478382959383","0.40546478382959383","0.4056654763580785","0.4056654763580785","0.4056654763580785","0.40612323694674524","0.40612323694674524","0.40612323694674524","0.4060519470064394","0.4060519470064394","0.4060519470064394"
"36","0.4062731752609207","0.4062731752609207","0.4062731752609207","0.40595738927013597","0.40595738927013597","0.40595738927013597","0.4060274599099627","0.4060274599099627","0.4060274599099627","0.40613135673061557","0.40613135673061557","0.40613135673061557","0.40639991976287615","0.40639991976287615","0.40639991976287615","0.4065359554223574","0.4065359554223574","0.4065359554223574","0.4063365654505702","0.4063365654505702","0.4063365654505702","0.4057872754650944","0.4057872754650944","0.4057872754650944","0.40602146290810787","0.40602146290810787","0.40602146290810787","0.40638126463502916","0.40638126463502916","0.40638126463502916","0.40633363728376964","0.40633363728376964","0.40633363728376964"
"37","0.4066258405190786","0.4066258405190786","0.4066258405190786","0.40609660859778324","0.40609660859778324","0.40609660859778324","0.40636182846875857","0.40636182846875857","0.40636182846875857","0.40650597976181646","0.40650597976181646","0.40650597976181646","0.4067063700763015","0.4067063700763015","0.4067063700763015","0.4069044838795389","0.4069044838795389","0.4069044838795389","0.40656306444996343","0.40656306444996343","0.40656306444996343","0.4062606645693425","0.4062606645693425","0.4062606645693425","0.4064459887232783","0.4064459887232783","0.4064459887232783","0.4066408025959441","0.4066408025959441","0.4066408025959441","0.40675274211172735","0.40675274211172735","0.40675274211172735"
"38","0.40700337407355375","0.40700337407355375","0.40700337407355375","0.40645875391674274","0.40645875391674274","0.40645875391674274","0.4067152784250704","0.4067152784250704","0.4067152784250704","0.406839132408976","0.406839132408976","0.406839132408976","0.4068126179161228","0.4068126179161228","0.4068126179161228","0.40713356083537716","0.40713356083537716","0.40713356083537716","0.4068897464193349","0.4068897464193349","0.4068897464193349","0.4066302893363024","0.4066302893363024","0.4066302893363024","0.40674118826371797","0.40674118826371797","0.40674118826371797","0.40689684455865077","0.40689684455865077","0.40689684455865077","0.40723301826179265","0.40723301826179265","0.40723301826179265"
"39","0.4074208709177102","0.4074208709177102","0.4074208709177102","0.40665707526305295","0.40665707526305295","0.40665707526305295","0.40697453445527176","0.40697453445527176","0.40697453445527176","0.40725468179891117","0.40725468179891117","0.40725468179891117","0.4072643084513513","0.4072643084513513","0.4072643084513513","0.4073780274161756","0.4073780274161756","0.4073780274161756","0.4070537437630344","0.4070537437630344","0.4070537437630344","0.4070267109025231","0.4070267109025231","0.4070267109025231","0.4069422536306895","0.4069422536306895","0.4069422536306895","0.40722850294275487","0.40722850294275487","0.40722850294275487","0.4074164411402077","0.4074164411402077","0.4074164411402077"
"40","0.40755915626762795","0.40755915626762795","0.40755915626762795","0.4069496250541883","0.4069496250541883","0.4069496250541883","0.4073527311458664","0.4073527311458664","0.4073527311458664","0.40752329780729846","0.40752329780729846","0.40752329780729846","0.40752567135905854","0.40752567135905854","0.40752567135905854","0.4076369480572099","0.4076369480572099","0.4076369480572099","0.40742502874618525","0.40742502874618525","0.40742502874618525","0.40739113791355697","0.40739113791355697","0.40739113791355697","0.40719626492068767","0.40719626492068767","0.40719626492068767","0.4074018253739735","0.4074018253739735","0.4074018253739735","0.4077445174210444","0.4077445174210444","0.4077445174210444"
"41","0.407837413385757","0.407837413385757","0.407837413385757","0.40720932849076313","0.40720932849076313","0.40720932849076313","0.40753674246937344","0.40753674246937344","0.40753674246937344","0.4078204353027574","0.4078204353027574","0.4078204353027574","0.4078027197188587","0.4078027197188587","0.4078027197188587","0.4078112581630567","0.4078112581630567","0.4078112581630567","0.40766201877699115","0.40766201877699115","0.40766201877699115","0.40761177292603223","0.40761177292603223","0.40761177292603223","0.40762399459806054","0.40762399459806054","0.40762399459806054","0.4076771327981411","0.4076771327981411","0.4076771327981411","0.40783212748669845","0.40783212748669845","0.40783212748669845"
"42","0.4080744197230964","0.4080744197230964","0.4080744197230964","0.4075222083736063","0.4075222083736063","0.4075222083736063","0.40792267710450714","0.40792267710450714","0.40792267710450714","0.40809522747065047","0.40809522747065047","0.40809522747065047","0.40828351940011315","0.40828351940011315","0.40828351940011315","0.408065623241132","0.408065623241132","0.408065623241132","0.4079604931479587","0.4079604931479587","0.4079604931479587","0.4079058447495429","0.4079058447495429","0.4079058447495429","0.40785839679817965","0.40785839679817965","0.40785839679817965","0.40785949999110527","0.40785949999110527","0.40785949999110527","0.408028863183991","0.408028863183991","0.408028863183991"
"43","0.4085306323165456","0.4085306323165456","0.4085306323165456","0.40779126484525685","0.40779126484525685","0.40779126484525685","0.40830938548414397","0.40830938548414397","0.40830938548414397","0.40822818441371983","0.40822818441371983","0.40822818441371983","0.4084827557830226","0.4084827557830226","0.4084827557830226","0.4082841637457907","0.4082841637457907","0.4082841637457907","0.4081856836358772","0.4081856836358772","0.4081856836358772","0.4082097157125228","0.4082097157125228","0.4082097157125228","0.4080382868306218","0.4080382868306218","0.4080382868306218","0.408160276004444","0.408160276004444","0.408160276004444","0.4081306569991407","0.4081306569991407","0.4081306569991407"
"44","0.4087333883008573","0.4087333883008573","0.4087333883008573","0.4080418605700743","0.4080418605700743","0.4080418605700743","0.4085209231980657","0.4085209231980657","0.4085209231980657","0.40854328340361634","0.40854328340361634","0.40854328340361634","0.408785633626691","0.408785633626691","0.408785633626691","0.40848663259802453","0.40848663259802453","0.40848663259802453","0.40829753315464334","0.40829753315464334","0.40829753315464334","0.40836986564367145","0.40836986564367145","0.40836986564367145","0.4084491469672503","0.4084491469672503","0.4084491469672503","0.40850627556314245","0.40850627556314245","0.40850627556314245","0.40854385061440307","0.40854385061440307","0.40854385061440307"
"45","0.40885508850483415","0.40885508850483415","0.40885508850483415","0.4081940357221987","0.4081940357221987","0.4081940357221987","0.4087440275531504","0.4087440275531504","0.4087440275531504","0.4086919324489291","0.4086919324489291","0.4086919324489291","0.4090299190861032","0.4090299190861032","0.4090299190861032","0.40887357043759637","0.40887357043759637","0.40887357043759637","0.40861186077309003","0.40861186077309003","0.40861186077309003","0.4087837095493095","0.4087837095493095","0.4087837095493095","0.4086782665561549","0.4086782665561549","0.4086782665561549","0.4087137363150817","0.4087137363150817","0.4087137363150817","0.4087322492123093","0.4087322492123093","0.4087322492123093"
"46","0.4090458200982682","0.4090458200982682","0.4090458200982682","0.40844041605105214","0.40844041605105214","0.40844041605105214","0.409046396617725","0.409046396617725","0.409046396617725","0.40893937353633003","0.40893937353633003","0.40893937353633003","0.40927924575824315","0.40927924575824315","0.40927924575824315","0.4090889725825693","0.4090889725825693","0.4090889725825693","0.4088102189595373","0.4088102189595373","0.4088102189595373","0.4088648871498101","0.4088648871498101","0.4088648871498101","0.4088991251265309","0.4088991251265309","0.4088991251265309","0.40888651145539895","0.40888651145539895","0.40888651145539895","0.40903699902678087","0.40903699902678087","0.40903699902678087"
"47","0.40938317078697506","0.40938317078697506","0.40938317078697506","0.40886562604146065","0.40886562604146065","0.40886562604146065","0.409266911209064","0.409266911209064","0.409266911209064","0.4090338574320094","0.4090338574320094","0.4090338574320094","0.40961417999672134","0.40961417999672134","0.40961417999672134","0.40936883576873595","0.40936883576873595","0.40936883576873595","0.40891938691287755","0.40891938691287755","0.40891938691287755","0.40910859526220267","0.40910859526220267","0.40910859526220267","0.40901129070495934","0.40901129070495934","0.40901129070495934","0.40914203217645695","0.40914203217645695","0.40914203217645695","0.40918498045134594","0.40918498045134594","0.40918498045134594"
"48","0.40960348847596634","0.40960348847596634","0.40960348847596634","0.40905366265719095","0.40905366265719095","0.40905366265719095","0.4095547148522517","0.4095547148522517","0.4095547148522517","0.40927943615198975","0.40927943615198975","0.40927943615198975","0.4098305353991929","0.4098305353991929","0.4098305353991929","0.4098032084532214","0.4098032084532214","0.4098032084532214","0.4090906219590065","0.4090906219590065","0.4090906219590065","0.40938218846560404","0.40938218846560404","0.40938218846560404","0.4094192814207794","0.4094192814207794","0.4094192814207794","0.4093826538264921","0.4093826538264921","0.4093826538264921","0.40957863950211315","0.40957863950211315","0.40957863950211315"
"49","0.4097736202109764","0.4097736202109764","0.4097736202109764","0.40929347927170157","0.40929347927170157","0.40929347927170157","0.40988640073076343","0.40988640073076343","0.40988640073076343","0.4093623480236703","0.4093623480236703","0.4093623480236703","0.40995925218481616","0.40995925218481616","0.40995925218481616","0.410251952102709","0.410251952102709","0.410251952102709","0.4093684916122357","0.4093684916122357","0.4093684916122357","0.40952894514569194","0.40952894514569194","0.40952894514569194","0.4095788741193764","0.4095788741193764","0.4095788741193764","0.4095179794836667","0.4095179794836667","0.4095179794836667","0.4097651192188446","0.4097651192188446","0.4097651192188446"
"50","0.4099794278663572","0.4099794278663572","0.4099794278663572","0.40945841192227705","0.40945841192227705","0.40945841192227705","0.4101403660639366","0.4101403660639366","0.4101403660639366","0.4095223119590438","0.4095223119590438","0.4095223119590438","0.41013844888959633","0.41013844888959633","0.41013844888959633","0.41034590253766906","0.41034590253766906","0.41034590253766906","0.4095808011027561","0.4095808011027561","0.4095808011027561","0.4096556521390954","0.4096556521390954","0.4096556521390954","0.40977212547663605","0.40977212547663605","0.40977212547663605","0.40970746427281873","0.40970746427281873","0.40970746427281873","0.4098594118421881","0.4098594118421881","0.4098594118421881"
"51","0.41010310759998453","0.41010310759998453","0.41010310759998453","0.40953370678611073","0.40953370678611073","0.40953370678611073","0.41027852965741135","0.41027852965741135","0.41027852965741135","0.40963483266141976","0.40963483266141976","0.40963483266141976","0.41027539576385846","0.41027539576385846","0.41027539576385846","0.41041120393254926","0.41041120393254926","0.41041120393254926","0.4097573150308268","0.4097573150308268","0.4097573150308268","0.40998356556237475","0.40998356556237475","0.40998356556237475","0.40989179849865126","0.40989179849865126","0.40989179849865126","0.4099389798938369","0.4099389798938369","0.4099389798938369","0.41010055595449113","0.41010055595449113","0.41010055595449113"
"52","0.4104128496868293","0.4104128496868293","0.4104128496868293","0.4097043050586707","0.4097043050586707","0.4097043050586707","0.41059911687161366","0.41059911687161366","0.41059911687161366","0.4099032266886248","0.4099032266886248","0.4099032266886248","0.4103625256465312","0.4103625256465312","0.4103625256465312","0.4106285627479789","0.4106285627479789","0.4106285627479789","0.40985253895723694","0.40985253895723694","0.40985253895723694","0.4100405985945737","0.4100405985945737","0.4100405985945737","0.41022124374433666","0.41022124374433666","0.41022124374433666","0.4101561538723521","0.4101561538723521","0.4101561538723521","0.41029250419584873","0.41029250419584873","0.41029250419584873"
"53","0.41053912842444434","0.41053912842444434","0.41053912842444434","0.4099206833391012","0.4099206833391012","0.4099206833391012","0.41081236296091606","0.41081236296091606","0.41081236296091606","0.4101473424872261","0.4101473424872261","0.4101473424872261","0.41044067246157917","0.41044067246157917","0.41044067246157917","0.41078800295549445","0.41078800295549445","0.41078800295549445","0.41005348510570305","0.41005348510570305","0.41005348510570305","0.4102424319485917","0.4102424319485917","0.4102424319485917","0.41027533775033115","0.41027533775033115","0.41027533775033115","0.4103210768103553","0.4103210768103553","0.4103210768103553","0.4104882653634642","0.4104882653634642","0.4104882653634642"
"54","0.41067283029606166","0.41067283029606166","0.41067283029606166","0.41012996571189175","0.41012996571189175","0.41012996571189175","0.41103007510225115","0.41103007510225115","0.41103007510225115","0.41036116337489675","0.41036116337489675","0.41036116337489675","0.41050655113489254","0.41050655113489254","0.41050655113489254","0.41076342464983423","0.41076342464983423","0.41076342464983423","0.4102421014528153","0.4102421014528153","0.4102421014528153","0.4103847435456818","0.4103847435456818","0.4103847435456818","0.4104399563428544","0.4104399563428544","0.4104399563428544","0.4104806196563555","0.4104806196563555","0.4104806196563555","0.41061170032807814","0.41061170032807814","0.41061170032807814"
"55","0.4107905430861992","0.4107905430861992","0.4107905430861992","0.41018459655508965","0.41018459655508965","0.41018459655508965","0.41113121778638617","0.41113121778638617","0.41113121778638617","0.4105738836166932","0.4105738836166932","0.4105738836166932","0.41073047889007525","0.41073047889007525","0.41073047889007525","0.41094393545614205","0.41094393545614205","0.41094393545614205","0.4102795582431376","0.4102795582431376","0.4102795582431376","0.4105284279009507","0.4105284279009507","0.4105284279009507","0.41055411569571093","0.41055411569571093","0.41055411569571093","0.41058457824797134","0.41058457824797134","0.41058457824797134","0.41081332506440443","0.41081332506440443","0.41081332506440443"
"56","0.410982982464196","0.410982982464196","0.410982982464196","0.4103735095079012","0.4103735095079012","0.4103735095079012","0.4113924330481362","0.4113924330481362","0.4113924330481362","0.41069547328144074","0.41069547328144074","0.41069547328144074","0.4109562588623753","0.4109562588623753","0.4109562588623753","0.4112509512625052","0.4112509512625052","0.4112509512625052","0.4102937242044697","0.4102937242044697","0.4102937242044697","0.41062569535658255","0.41062569535658255","0.41062569535658255","0.4107139252962536","0.4107139252962536","0.4107139252962536","0.4107247618680571","0.4107247618680571","0.4107247618680571","0.41109779603542096","0.41109779603542096","0.41109779603542096"
"57","0.4111151260348384","0.4111151260348384","0.4111151260348384","0.41069753108738855","0.41069753108738855","0.41069753108738855","0.41147296602861416","0.41147296602861416","0.41147296602861416","0.4109306311766368","0.4109306311766368","0.4109306311766368","0.4112324416923293","0.4112324416923293","0.4112324416923293","0.4112617876897757","0.4112617876897757","0.4112617876897757","0.41052526864936745","0.41052526864936745","0.41052526864936745","0.41088300048976656","0.41088300048976656","0.41088300048976656","0.4109046647845456","0.4109046647845456","0.4109046647845456","0.41104587925786656","0.41104587925786656","0.41104587925786656","0.4112595771849364","0.4112595771849364","0.4112595771849364"
"58","0.4112526468924792","0.4112526468924792","0.4112526468924792","0.41076195845375146","0.41076195845375146","0.41076195845375146","0.41152830301919213","0.41152830301919213","0.41152830301919213","0.41105639267838473","0.41105639267838473","0.41105639267838473","0.41131355470465514","0.41131355470465514","0.41131355470465514","0.4115267185569903","0.4115267185569903","0.4115267185569903","0.410675730670368","0.410675730670368","0.410675730670368","0.4111460702522001","0.4111460702522001","0.4111460702522001","0.4110884750919159","0.4110884750919159","0.4110884750919159","0.4113765796748921","0.4113765796748921","0.4113765796748921","0.41136320088006606","0.41136320088006606","0.41136320088006606"
"59","0.41144694273473736","0.41144694273473736","0.41144694273473736","0.41090545220078983","0.41090545220078983","0.41090545220078983","0.4116508648803877","0.4116508648803877","0.4116508648803877","0.4109732855250495","0.4109732855250495","0.4109732855250495","0.4114398615156533","0.4114398615156533","0.4114398615156533","0.4115971399149996","0.4115971399149996","0.4115971399149996","0.410800434277125","0.410800434277125","0.410800434277125","0.41132148879983954","0.41132148879983954","0.41132148879983954","0.41114147328816375","0.41114147328816375","0.41114147328816375","0.4114823444995547","0.4114823444995547","0.4114823444995547","0.41142046744166144","0.41142046744166144","0.41142046744166144"
"60","0.4116189122914586","0.4116189122914586","0.4116189122914586","0.4109620160046527","0.4109620160046527","0.4109620160046527","0.41180455346704375","0.41180455346704375","0.41180455346704375","0.41098089303329194","0.41098089303329194","0.41098089303329194","0.4116071724952338","0.4116071724952338","0.4116071724952338","0.41175205258838277","0.41175205258838277","0.41175205258838277","0.41089569831738976","0.41089569831738976","0.41089569831738976","0.4114540738875611","0.4114540738875611","0.4114540738875611","0.4112351358324266","0.4112351358324266","0.4112351358324266","0.4115213297785705","0.4115213297785705","0.4115213297785705","0.41153401882010276","0.41153401882010276","0.41153401882010276"
