"Step","fancy-sweep-11 - Average Weighted Test Accuracy","fancy-sweep-11 - Average Weighted Test Accuracy__MIN","fancy-sweep-11 - Average Weighted Test Accuracy__MAX","avid-sweep-10 - Average Weighted Test Accuracy","avid-sweep-10 - Average Weighted Test Accuracy__MIN","avid-sweep-10 - Average Weighted Test Accuracy__MAX","vibrant-sweep-9 - Average Weighted Test Accuracy","vibrant-sweep-9 - Average Weighted Test Accuracy__MIN","vibrant-sweep-9 - Average Weighted Test Accuracy__MAX","laced-sweep-8 - Average Weighted Test Accuracy","laced-sweep-8 - Average Weighted Test Accuracy__MIN","laced-sweep-8 - Average Weighted Test Accuracy__MAX","gallant-sweep-7 - Average Weighted Test Accuracy","gallant-sweep-7 - Average Weighted Test Accuracy__MIN","gallant-sweep-7 - Average Weighted Test Accuracy__MAX","silvery-sweep-6 - Average Weighted Test Accuracy","silvery-sweep-6 - Average Weighted Test Accuracy__MIN","silvery-sweep-6 - Average Weighted Test Accuracy__MAX","bright-sweep-5 - Average Weighted Test Accuracy","bright-sweep-5 - Average Weighted Test Accuracy__MIN","bright-sweep-5 - Average Weighted Test Accuracy__MAX","fancy-sweep-4 - Average Weighted Test Accuracy","fancy-sweep-4 - Average Weighted Test Accuracy__MIN","fancy-sweep-4 - Average Weighted Test Accuracy__MAX","sweet-sweep-3 - Average Weighted Test Accuracy","sweet-sweep-3 - Average Weighted Test Accuracy__MIN","sweet-sweep-3 - Average Weighted Test Accuracy__MAX","olive-sweep-2 - Average Weighted Test Accuracy","olive-sweep-2 - Average Weighted Test Accuracy__MIN","olive-sweep-2 - Average Weighted Test Accuracy__MAX","rosy-sweep-1 - Average Weighted Test Accuracy","rosy-sweep-1 - Average Weighted Test Accuracy__MIN","rosy-sweep-1 - Average Weighted Test Accuracy__MAX"
"312","0.7800678858588336","0.7800678858588336","0.7800678858588336","0.780080791915646","0.780080791915646","0.780080791915646","0.7789966831433992","0.7789966831433992","0.7789966831433992","0.7788676225752745","0.7788676225752745","0.7788676225752745","0.7800678858588336","0.7800678858588336","0.7800678858588336","0.7796419859840223","0.7796419859840223","0.7796419859840223","0.7797581404953344","0.7797581404953344","0.7797581404953344","0.7790224952570242","0.7790224952570242","0.7790224952570242","0.7797194223248971","0.7797194223248971","0.7797194223248971","0.7785320650981505","0.7785320650981505","0.7785320650981505","0.7795258314727102","0.7795258314727102","0.7795258314727102"
"313","0.7800549798020211","0.7800549798020211","0.7800549798020211","0.7801840403701457","0.7801840403701457","0.7801840403701457","0.7790999315978989","0.7790999315978989","0.7790999315978989","0.778906340745712","0.778906340745712","0.778906340745712","0.780080791915646","0.780080791915646","0.780080791915646","0.7797065162680846","0.7797065162680846","0.7797065162680846","0.7797839526089594","0.7797839526089594","0.7797839526089594","0.7790870255410864","0.7790870255410864","0.7790870255410864","0.779745234438522","0.779745234438522","0.779745234438522","0.778570783268588","0.778570783268588","0.778570783268588","0.7795258314727102","0.7795258314727102","0.7795258314727102"
"314","0.7801453221997083","0.7801453221997083","0.7801453221997083","0.7801582282565208","0.7801582282565208","0.7801582282565208","0.7791128376547114","0.7791128376547114","0.7791128376547114","0.7789450589161494","0.7789450589161494","0.7789450589161494","0.7800291676883961","0.7800291676883961","0.7800291676883961","0.779745234438522","0.779745234438522","0.779745234438522","0.779745234438522","0.779745234438522","0.779745234438522","0.7791386497683362","0.7791386497683362","0.7791386497683362","0.779745234438522","0.779745234438522","0.779745234438522","0.778570783268588","0.778570783268588","0.778570783268588","0.7795387375295226","0.7795387375295226","0.7795387375295226"
"315","0.780080791915646","0.780080791915646","0.780080791915646","0.7801195100860834","0.7801195100860834","0.7801195100860834","0.7791902739955862","0.7791902739955862","0.7791902739955862","0.7790095892002117","0.7790095892002117","0.7790095892002117","0.7800291676883961","0.7800291676883961","0.7800291676883961","0.7797065162680846","0.7797065162680846","0.7797065162680846","0.7798097647225843","0.7798097647225843","0.7798097647225843","0.7791515558251487","0.7791515558251487","0.7791515558251487","0.7797581404953344","0.7797581404953344","0.7797581404953344","0.7785578772117755","0.7785578772117755","0.7785578772117755","0.77957745569996","0.77957745569996","0.77957745569996"
"316","0.7801195100860834","0.7801195100860834","0.7801195100860834","0.7801453221997083","0.7801453221997083","0.7801453221997083","0.7791644618819612","0.7791644618819612","0.7791644618819612","0.7789837770865867","0.7789837770865867","0.7789837770865867","0.7800549798020211","0.7800549798020211","0.7800549798020211","0.7797968586657719","0.7797968586657719","0.7797968586657719","0.7798613889498341","0.7798613889498341","0.7798613889498341","0.7791902739955862","0.7791902739955862","0.7791902739955862","0.7798097647225843","0.7798097647225843","0.7798097647225843","0.778544971154963","0.778544971154963","0.778544971154963","0.7795645496431475","0.7795645496431475","0.7795645496431475"
"317","0.7800936979724584","0.7800936979724584","0.7800936979724584","0.7801066040292709","0.7801066040292709","0.7801066040292709","0.7792031800523986","0.7792031800523986","0.7792031800523986","0.7789579649729618","0.7789579649729618","0.7789579649729618","0.7801711343133333","0.7801711343133333","0.7801711343133333","0.7798097647225843","0.7798097647225843","0.7798097647225843","0.7799646374043339","0.7799646374043339","0.7799646374043339","0.779241898222836","0.779241898222836","0.779241898222836","0.7798355768362092","0.7798355768362092","0.7798355768362092","0.778570783268588","0.778570783268588","0.778570783268588","0.7795903617567724","0.7795903617567724","0.7795903617567724"
"318","0.7800936979724584","0.7800936979724584","0.7800936979724584","0.7800936979724584","0.7800936979724584","0.7800936979724584","0.7792031800523986","0.7792031800523986","0.7792031800523986","0.7789450589161494","0.7789450589161494","0.7789450589161494","0.7801453221997083","0.7801453221997083","0.7801453221997083","0.7798355768362092","0.7798355768362092","0.7798355768362092","0.7800033555747713","0.7800033555747713","0.7800033555747713","0.7793967709045855","0.7793967709045855","0.7793967709045855","0.7798484828930217","0.7798484828930217","0.7798484828930217","0.7786740317230877","0.7786740317230877","0.7786740317230877","0.7795903617567724","0.7795903617567724","0.7795903617567724"
"319","0.7801324161428959","0.7801324161428959","0.7801324161428959","0.7801066040292709","0.7801066040292709","0.7801066040292709","0.7792548042796484","0.7792548042796484","0.7792548042796484","0.778906340745712","0.778906340745712","0.778906340745712","0.7800936979724584","0.7800936979724584","0.7800936979724584","0.7798613889498341","0.7798613889498341","0.7798613889498341","0.7800678858588336","0.7800678858588336","0.7800678858588336","0.7793838648477731","0.7793838648477731","0.7793838648477731","0.7798097647225843","0.7798097647225843","0.7798097647225843","0.7787256559503375","0.7787256559503375","0.7787256559503375","0.77957745569996","0.77957745569996","0.77957745569996"
"320","0.7801066040292709","0.7801066040292709","0.7801066040292709","0.7801066040292709","0.7801066040292709","0.7801066040292709","0.7792548042796484","0.7792548042796484","0.7792548042796484","0.7789708710297742","0.7789708710297742","0.7789708710297742","0.7801066040292709","0.7801066040292709","0.7801066040292709","0.7799388252907089","0.7799388252907089","0.7799388252907089","0.780080791915646","0.780080791915646","0.780080791915646","0.7794225830182104","0.7794225830182104","0.7794225830182104","0.7798613889498341","0.7798613889498341","0.7798613889498341","0.7787643741207749","0.7787643741207749","0.7787643741207749","0.7796677980976472","0.7796677980976472","0.7796677980976472"
"321","0.7801711343133333","0.7801711343133333","0.7801711343133333","0.7800549798020211","0.7800549798020211","0.7800549798020211","0.7792935224500859","0.7792935224500859","0.7792935224500859","0.7789966831433992","0.7789966831433992","0.7789966831433992","0.7801711343133333","0.7801711343133333","0.7801711343133333","0.7798742950066466","0.7798742950066466","0.7798742950066466","0.7801195100860834","0.7801195100860834","0.7801195100860834","0.7794354890750229","0.7794354890750229","0.7794354890750229","0.7798742950066466","0.7798742950066466","0.7798742950066466","0.77873856200715","0.77873856200715","0.77873856200715","0.779745234438522","0.779745234438522","0.779745234438522"
"322","0.780248570654208","0.780248570654208","0.780248570654208","0.7800936979724584","0.7800936979724584","0.7800936979724584","0.7792806163932734","0.7792806163932734","0.7792806163932734","0.7790224952570242","0.7790224952570242","0.7790224952570242","0.780080791915646","0.780080791915646","0.780080791915646","0.7799388252907089","0.7799388252907089","0.7799388252907089","0.7801066040292709","0.7801066040292709","0.7801066040292709","0.7794225830182104","0.7794225830182104","0.7794225830182104","0.7799517313475214","0.7799517313475214","0.7799517313475214","0.778712749893525","0.778712749893525","0.778712749893525","0.7796936102112721","0.7796936102112721","0.7796936102112721"
"323","0.7802098524837706","0.7802098524837706","0.7802098524837706","0.7800678858588336","0.7800678858588336","0.7800678858588336","0.7792806163932734","0.7792806163932734","0.7792806163932734","0.7790095892002117","0.7790095892002117","0.7790095892002117","0.7801453221997083","0.7801453221997083","0.7801453221997083","0.7799130131770841","0.7799130131770841","0.7799130131770841","0.7800936979724584","0.7800936979724584","0.7800936979724584","0.7794613011886479","0.7794613011886479","0.7794613011886479","0.7799130131770841","0.7799130131770841","0.7799130131770841","0.7787514680639624","0.7787514680639624","0.7787514680639624","0.7798226707793968","0.7798226707793968","0.7798226707793968"
"324","0.7802356645973956","0.7802356645973956","0.7802356645973956","0.7801582282565208","0.7801582282565208","0.7801582282565208","0.7793451466773357","0.7793451466773357","0.7793451466773357","0.7790224952570242","0.7790224952570242","0.7790224952570242","0.7802098524837706","0.7802098524837706","0.7802098524837706","0.7799388252907089","0.7799388252907089","0.7799388252907089","0.7801711343133333","0.7801711343133333","0.7801711343133333","0.7795000193590852","0.7795000193590852","0.7795000193590852","0.7798742950066466","0.7798742950066466","0.7798742950066466","0.7787256559503375","0.7787256559503375","0.7787256559503375","0.779745234438522","0.779745234438522","0.779745234438522"
"325","0.7803260069950828","0.7803260069950828","0.7803260069950828","0.7801840403701457","0.7801840403701457","0.7801840403701457","0.7793838648477731","0.7793838648477731","0.7793838648477731","0.7790612134274615","0.7790612134274615","0.7790612134274615","0.7802614767110205","0.7802614767110205","0.7802614767110205","0.7799517313475214","0.7799517313475214","0.7799517313475214","0.7801582282565208","0.7801582282565208","0.7801582282565208","0.77957745569996","0.77957745569996","0.77957745569996","0.7797968586657719","0.7797968586657719","0.7797968586657719","0.7788159983480247","0.7788159983480247","0.7788159983480247","0.7797581404953344","0.7797581404953344","0.7797581404953344"
"326","0.7803518191087078","0.7803518191087078","0.7803518191087078","0.7802614767110205","0.7802614767110205","0.7802614767110205","0.7793838648477731","0.7793838648477731","0.7793838648477731","0.7790354013138365","0.7790354013138365","0.7790354013138365","0.7802614767110205","0.7802614767110205","0.7802614767110205","0.7799130131770841","0.7799130131770841","0.7799130131770841","0.7801324161428959","0.7801324161428959","0.7801324161428959","0.7795903617567724","0.7795903617567724","0.7795903617567724","0.7797968586657719","0.7797968586657719","0.7797968586657719","0.7787772801775873","0.7787772801775873","0.7787772801775873","0.7797968586657719","0.7797968586657719","0.7797968586657719"
"327","0.7804034433359576","0.7804034433359576","0.7804034433359576","0.7803001948814579","0.7803001948814579","0.7803001948814579","0.7793967709045855","0.7793967709045855","0.7793967709045855","0.7791257437115238","0.7791257437115238","0.7791257437115238","0.780248570654208","0.780248570654208","0.780248570654208","0.7799775434611463","0.7799775434611463","0.7799775434611463","0.7801969464269581","0.7801969464269581","0.7801969464269581","0.7796161738703974","0.7796161738703974","0.7796161738703974","0.7799388252907089","0.7799388252907089","0.7799388252907089","0.7788159983480247","0.7788159983480247","0.7788159983480247","0.7798484828930217","0.7798484828930217","0.7798484828930217"
"328","0.7803647251655201","0.7803647251655201","0.7803647251655201","0.7802872888246454","0.7802872888246454","0.7802872888246454","0.779409676961398","0.779409676961398","0.779409676961398","0.7792289921660235","0.7792289921660235","0.7792289921660235","0.7802356645973956","0.7802356645973956","0.7802356645973956","0.7800162616315837","0.7800162616315837","0.7800162616315837","0.7801969464269581","0.7801969464269581","0.7801969464269581","0.7795903617567724","0.7795903617567724","0.7795903617567724","0.7799646374043339","0.7799646374043339","0.7799646374043339","0.7788547165184622","0.7788547165184622","0.7788547165184622","0.7798484828930217","0.7798484828930217","0.7798484828930217"
"329","0.7803389130518953","0.7803389130518953","0.7803389130518953","0.7803001948814579","0.7803001948814579","0.7803001948814579","0.7794742072454603","0.7794742072454603","0.7794742072454603","0.7792289921660235","0.7792289921660235","0.7792289921660235","0.7802872888246454","0.7802872888246454","0.7802872888246454","0.7800291676883961","0.7800291676883961","0.7800291676883961","0.7801969464269581","0.7801969464269581","0.7801969464269581","0.7795645496431475","0.7795645496431475","0.7795645496431475","0.7799904495179588","0.7799904495179588","0.7799904495179588","0.778880528632087","0.778880528632087","0.778880528632087","0.7798226707793968","0.7798226707793968","0.7798226707793968"
"330","0.7803389130518953","0.7803389130518953","0.7803389130518953","0.7804292554495825","0.7804292554495825","0.7804292554495825","0.7795258314727102","0.7795258314727102","0.7795258314727102","0.779241898222836","0.779241898222836","0.779241898222836","0.7803001948814579","0.7803001948814579","0.7803001948814579","0.7801582282565208","0.7801582282565208","0.7801582282565208","0.780248570654208","0.780248570654208","0.780248570654208","0.7796677980976472","0.7796677980976472","0.7796677980976472","0.7799775434611463","0.7799775434611463","0.7799775434611463","0.7788676225752745","0.7788676225752745","0.7788676225752745","0.7798355768362092","0.7798355768362092","0.7798355768362092"
"331","0.7803518191087078","0.7803518191087078","0.7803518191087078","0.7804808796768323","0.7804808796768323","0.7804808796768323","0.7794742072454603","0.7794742072454603","0.7794742072454603","0.7792677103364609","0.7792677103364609","0.7792677103364609","0.7803389130518953","0.7803389130518953","0.7803389130518953","0.7802356645973956","0.7802356645973956","0.7802356645973956","0.7802743827678329","0.7802743827678329","0.7802743827678329","0.779745234438522","0.779745234438522","0.779745234438522","0.7800936979724584","0.7800936979724584","0.7800936979724584","0.7788547165184622","0.7788547165184622","0.7788547165184622","0.7799130131770841","0.7799130131770841","0.7799130131770841"
"332","0.7803389130518953","0.7803389130518953","0.7803389130518953","0.7804292554495825","0.7804292554495825","0.7804292554495825","0.7794871133022727","0.7794871133022727","0.7794871133022727","0.7793451466773357","0.7793451466773357","0.7793451466773357","0.7803647251655201","0.7803647251655201","0.7803647251655201","0.7801453221997083","0.7801453221997083","0.7801453221997083","0.7803131009382703","0.7803131009382703","0.7803131009382703","0.7797839526089594","0.7797839526089594","0.7797839526089594","0.7801324161428959","0.7801324161428959","0.7801324161428959","0.7788934346888995","0.7788934346888995","0.7788934346888995","0.7799646374043339","0.7799646374043339","0.7799646374043339"
"333","0.7803647251655201","0.7803647251655201","0.7803647251655201","0.7804679736200199","0.7804679736200199","0.7804679736200199","0.7795129254158977","0.7795129254158977","0.7795129254158977","0.7794483951318354","0.7794483951318354","0.7794483951318354","0.7803518191087078","0.7803518191087078","0.7803518191087078","0.7801453221997083","0.7801453221997083","0.7801453221997083","0.7803131009382703","0.7803131009382703","0.7803131009382703","0.7798355768362092","0.7798355768362092","0.7798355768362092","0.7801582282565208","0.7801582282565208","0.7801582282565208","0.7789321528593369","0.7789321528593369","0.7789321528593369","0.7800033555747713","0.7800033555747713","0.7800033555747713"
"334","0.7803518191087078","0.7803518191087078","0.7803518191087078","0.7804679736200199","0.7804679736200199","0.7804679736200199","0.7795129254158977","0.7795129254158977","0.7795129254158977","0.7794354890750229","0.7794354890750229","0.7794354890750229","0.7803518191087078","0.7803518191087078","0.7803518191087078","0.7801453221997083","0.7801453221997083","0.7801453221997083","0.7803001948814579","0.7803001948814579","0.7803001948814579","0.7799775434611463","0.7799775434611463","0.7799775434611463","0.7801969464269581","0.7801969464269581","0.7801969464269581","0.7789192468025244","0.7789192468025244","0.7789192468025244","0.780080791915646","0.780080791915646","0.780080791915646"
"335","0.7803518191087078","0.7803518191087078","0.7803518191087078","0.7804292554495825","0.7804292554495825","0.7804292554495825","0.7795000193590852","0.7795000193590852","0.7795000193590852","0.7793709587909606","0.7793709587909606","0.7793709587909606","0.7803518191087078","0.7803518191087078","0.7803518191087078","0.7801066040292709","0.7801066040292709","0.7801066040292709","0.7802872888246454","0.7802872888246454","0.7802872888246454","0.7800420737452086","0.7800420737452086","0.7800420737452086","0.7802227585405831","0.7802227585405831","0.7802227585405831","0.7789579649729618","0.7789579649729618","0.7789579649729618","0.7800678858588336","0.7800678858588336","0.7800678858588336"
"336","0.78041634939277","0.78041634939277","0.78041634939277","0.78041634939277","0.78041634939277","0.78041634939277","0.77957745569996","0.77957745569996","0.77957745569996","0.7793709587909606","0.7793709587909606","0.7793709587909606","0.7803776312223326","0.7803776312223326","0.7803776312223326","0.7801582282565208","0.7801582282565208","0.7801582282565208","0.7802614767110205","0.7802614767110205","0.7802614767110205","0.7800033555747713","0.7800033555747713","0.7800033555747713","0.7802227585405831","0.7802227585405831","0.7802227585405831","0.7789837770865867","0.7789837770865867","0.7789837770865867","0.7800549798020211","0.7800549798020211","0.7800549798020211"
"337","0.7804292554495825","0.7804292554495825","0.7804292554495825","0.780442161506395","0.780442161506395","0.780442161506395","0.77957745569996","0.77957745569996","0.77957745569996","0.7793709587909606","0.7793709587909606","0.7793709587909606","0.7803905372791451","0.7803905372791451","0.7803905372791451","0.7801840403701457","0.7801840403701457","0.7801840403701457","0.7802743827678329","0.7802743827678329","0.7802743827678329","0.7800033555747713","0.7800033555747713","0.7800033555747713","0.7802614767110205","0.7802614767110205","0.7802614767110205","0.7789450589161494","0.7789450589161494","0.7789450589161494","0.7800936979724584","0.7800936979724584","0.7800936979724584"
"338","0.7804550675632074","0.7804550675632074","0.7804550675632074","0.7805066917904573","0.7805066917904573","0.7805066917904573","0.7796548920408347","0.7796548920408347","0.7796548920408347","0.7794354890750229","0.7794354890750229","0.7794354890750229","0.7803518191087078","0.7803518191087078","0.7803518191087078","0.7801840403701457","0.7801840403701457","0.7801840403701457","0.7803260069950828","0.7803260069950828","0.7803260069950828","0.7799904495179588","0.7799904495179588","0.7799904495179588","0.7802743827678329","0.7802743827678329","0.7802743827678329","0.7790224952570242","0.7790224952570242","0.7790224952570242","0.7801582282565208","0.7801582282565208","0.7801582282565208"
"339","0.7804034433359576","0.7804034433359576","0.7804034433359576","0.7804679736200199","0.7804679736200199","0.7804679736200199","0.7796290799272099","0.7796290799272099","0.7796290799272099","0.7795129254158977","0.7795129254158977","0.7795129254158977","0.7804034433359576","0.7804034433359576","0.7804034433359576","0.7801324161428959","0.7801324161428959","0.7801324161428959","0.7803260069950828","0.7803260069950828","0.7803260069950828","0.7800162616315837","0.7800162616315837","0.7800162616315837","0.7802356645973956","0.7802356645973956","0.7802356645973956","0.7789708710297742","0.7789708710297742","0.7789708710297742","0.7801195100860834","0.7801195100860834","0.7801195100860834"
"340","0.7803905372791451","0.7803905372791451","0.7803905372791451","0.7805325039040821","0.7805325039040821","0.7805325039040821","0.7797194223248971","0.7797194223248971","0.7797194223248971","0.7794613011886479","0.7794613011886479","0.7794613011886479","0.780442161506395","0.780442161506395","0.780442161506395","0.7800936979724584","0.7800936979724584","0.7800936979724584","0.7803131009382703","0.7803131009382703","0.7803131009382703","0.7800549798020211","0.7800549798020211","0.7800549798020211","0.7802356645973956","0.7802356645973956","0.7802356645973956","0.7790095892002117","0.7790095892002117","0.7790095892002117","0.7801453221997083","0.7801453221997083","0.7801453221997083"
"341","0.7804550675632074","0.7804550675632074","0.7804550675632074","0.7804937857336448","0.7804937857336448","0.7804937857336448","0.779745234438522","0.779745234438522","0.779745234438522","0.7794483951318354","0.7794483951318354","0.7794483951318354","0.7804808796768323","0.7804808796768323","0.7804808796768323","0.7800678858588336","0.7800678858588336","0.7800678858588336","0.7803131009382703","0.7803131009382703","0.7803131009382703","0.7800678858588336","0.7800678858588336","0.7800678858588336","0.7802227585405831","0.7802227585405831","0.7802227585405831","0.779074119484274","0.779074119484274","0.779074119484274","0.7801324161428959","0.7801324161428959","0.7801324161428959"
"342","0.780442161506395","0.780442161506395","0.780442161506395","0.7804937857336448","0.7804937857336448","0.7804937857336448","0.7797581404953344","0.7797581404953344","0.7797581404953344","0.7794742072454603","0.7794742072454603","0.7794742072454603","0.7805325039040821","0.7805325039040821","0.7805325039040821","0.7800678858588336","0.7800678858588336","0.7800678858588336","0.7803131009382703","0.7803131009382703","0.7803131009382703","0.7800549798020211","0.7800549798020211","0.7800549798020211","0.7802614767110205","0.7802614767110205","0.7802614767110205","0.7791257437115238","0.7791257437115238","0.7791257437115238","0.7801195100860834","0.7801195100860834","0.7801195100860834"
"343","0.7805195978472698","0.7805195978472698","0.7805195978472698","0.7804550675632074","0.7804550675632074","0.7804550675632074","0.7798097647225843","0.7798097647225843","0.7798097647225843","0.7795903617567724","0.7795903617567724","0.7795903617567724","0.7805970341881445","0.7805970341881445","0.7805970341881445","0.7801195100860834","0.7801195100860834","0.7801195100860834","0.7803389130518953","0.7803389130518953","0.7803389130518953","0.7800291676883961","0.7800291676883961","0.7800291676883961","0.7802614767110205","0.7802614767110205","0.7802614767110205","0.7790870255410864","0.7790870255410864","0.7790870255410864","0.7801453221997083","0.7801453221997083","0.7801453221997083"
"344","0.780584128131332","0.780584128131332","0.780584128131332","0.7805712220745196","0.7805712220745196","0.7805712220745196","0.7798484828930217","0.7798484828930217","0.7798484828930217","0.7795516435863351","0.7795516435863351","0.7795516435863351","0.7806744705290193","0.7806744705290193","0.7806744705290193","0.7800936979724584","0.7800936979724584","0.7800936979724584","0.7803776312223326","0.7803776312223326","0.7803776312223326","0.7800936979724584","0.7800936979724584","0.7800936979724584","0.7802614767110205","0.7802614767110205","0.7802614767110205","0.7791902739955862","0.7791902739955862","0.7791902739955862","0.7801711343133333","0.7801711343133333","0.7801711343133333"
"345","0.7805970341881445","0.7805970341881445","0.7805970341881445","0.7806228463017694","0.7806228463017694","0.7806228463017694","0.7798355768362092","0.7798355768362092","0.7798355768362092","0.7796807041544597","0.7796807041544597","0.7796807041544597","0.7806486584153943","0.7806486584153943","0.7806486584153943","0.7801324161428959","0.7801324161428959","0.7801324161428959","0.7804034433359576","0.7804034433359576","0.7804034433359576","0.7800936979724584","0.7800936979724584","0.7800936979724584","0.7802743827678329","0.7802743827678329","0.7802743827678329","0.779216086109211","0.779216086109211","0.779216086109211","0.7801195100860834","0.7801195100860834","0.7801195100860834"
"346","0.7807260947562691","0.7807260947562691","0.7807260947562691","0.7806357523585818","0.7806357523585818","0.7806357523585818","0.7797968586657719","0.7797968586657719","0.7797968586657719","0.7797194223248971","0.7797194223248971","0.7797194223248971","0.7807002826426442","0.7807002826426442","0.7807002826426442","0.780248570654208","0.780248570654208","0.780248570654208","0.78041634939277","0.78041634939277","0.78041634939277","0.7801066040292709","0.7801066040292709","0.7801066040292709","0.7801969464269581","0.7801969464269581","0.7801969464269581","0.7791386497683362","0.7791386497683362","0.7791386497683362","0.7801582282565208","0.7801582282565208","0.7801582282565208"
"347","0.7806873765858318","0.7806873765858318","0.7806873765858318","0.7806873765858318","0.7806873765858318","0.7806873765858318","0.7797839526089594","0.7797839526089594","0.7797839526089594","0.7797065162680846","0.7797065162680846","0.7797065162680846","0.7806873765858318","0.7806873765858318","0.7806873765858318","0.7803131009382703","0.7803131009382703","0.7803131009382703","0.7804550675632074","0.7804550675632074","0.7804550675632074","0.7802614767110205","0.7802614767110205","0.7802614767110205","0.7802743827678329","0.7802743827678329","0.7802743827678329","0.7790999315978989","0.7790999315978989","0.7790999315978989","0.7801711343133333","0.7801711343133333","0.7801711343133333"
"348","0.7807002826426442","0.7807002826426442","0.7807002826426442","0.7806357523585818","0.7806357523585818","0.7806357523585818","0.7798613889498341","0.7798613889498341","0.7798613889498341","0.7796936102112721","0.7796936102112721","0.7796936102112721","0.7807260947562691","0.7807260947562691","0.7807260947562691","0.7803776312223326","0.7803776312223326","0.7803776312223326","0.7804679736200199","0.7804679736200199","0.7804679736200199","0.780248570654208","0.780248570654208","0.780248570654208","0.7803260069950828","0.7803260069950828","0.7803260069950828","0.779074119484274","0.779074119484274","0.779074119484274","0.7802227585405831","0.7802227585405831","0.7802227585405831"
"349","0.7807906250403315","0.7807906250403315","0.7807906250403315","0.780609940244957","0.780609940244957","0.780609940244957","0.7798484828930217","0.7798484828930217","0.7798484828930217","0.7797581404953344","0.7797581404953344","0.7797581404953344","0.7807260947562691","0.7807260947562691","0.7807260947562691","0.7803131009382703","0.7803131009382703","0.7803131009382703","0.7805066917904573","0.7805066917904573","0.7805066917904573","0.780248570654208","0.780248570654208","0.780248570654208","0.7802872888246454","0.7802872888246454","0.7802872888246454","0.7790999315978989","0.7790999315978989","0.7790999315978989","0.7802614767110205","0.7802614767110205","0.7802614767110205"
"350","0.7807906250403315","0.7807906250403315","0.7807906250403315","0.7805454099608946","0.7805454099608946","0.7805454099608946","0.7797710465521469","0.7797710465521469","0.7797710465521469","0.7798097647225843","0.7798097647225843","0.7798097647225843","0.7807131886994566","0.7807131886994566","0.7807131886994566","0.7803389130518953","0.7803389130518953","0.7803389130518953","0.7805195978472698","0.7805195978472698","0.7805195978472698","0.7803647251655201","0.7803647251655201","0.7803647251655201","0.7802743827678329","0.7802743827678329","0.7802743827678329","0.7791386497683362","0.7791386497683362","0.7791386497683362","0.7802356645973956","0.7802356645973956","0.7802356645973956"
"351","0.780777718983519","0.780777718983519","0.780777718983519","0.7805195978472698","0.7805195978472698","0.7805195978472698","0.7798226707793968","0.7798226707793968","0.7798226707793968","0.7798226707793968","0.7798226707793968","0.7798226707793968","0.780751906869894","0.780751906869894","0.780751906869894","0.7802872888246454","0.7802872888246454","0.7802872888246454","0.7805325039040821","0.7805325039040821","0.7805325039040821","0.7804034433359576","0.7804034433359576","0.7804034433359576","0.7802872888246454","0.7802872888246454","0.7802872888246454","0.7791773679387737","0.7791773679387737","0.7791773679387737","0.7802743827678329","0.7802743827678329","0.7802743827678329"
"352","0.7808422492675813","0.7808422492675813","0.7808422492675813","0.7805195978472698","0.7805195978472698","0.7805195978472698","0.7798355768362092","0.7798355768362092","0.7798355768362092","0.7797581404953344","0.7797581404953344","0.7797581404953344","0.7808164371539563","0.7808164371539563","0.7808164371539563","0.7802743827678329","0.7802743827678329","0.7802743827678329","0.7805195978472698","0.7805195978472698","0.7805195978472698","0.7804550675632074","0.7804550675632074","0.7804550675632074","0.7803131009382703","0.7803131009382703","0.7803131009382703","0.779216086109211","0.779216086109211","0.779216086109211","0.7803518191087078","0.7803518191087078","0.7803518191087078"
"353","0.7808938734948311","0.7808938734948311","0.7808938734948311","0.7805454099608946","0.7805454099608946","0.7805454099608946","0.7798742950066466","0.7798742950066466","0.7798742950066466","0.7797065162680846","0.7797065162680846","0.7797065162680846","0.7807906250403315","0.7807906250403315","0.7807906250403315","0.7803260069950828","0.7803260069950828","0.7803260069950828","0.7805970341881445","0.7805970341881445","0.7805970341881445","0.7804937857336448","0.7804937857336448","0.7804937857336448","0.7803776312223326","0.7803776312223326","0.7803776312223326","0.7792031800523986","0.7792031800523986","0.7792031800523986","0.7803905372791451","0.7803905372791451","0.7803905372791451"
"354","0.7808809674380187","0.7808809674380187","0.7808809674380187","0.7805066917904573","0.7805066917904573","0.7805066917904573","0.7799259192338964","0.7799259192338964","0.7799259192338964","0.7797065162680846","0.7797065162680846","0.7797065162680846","0.780777718983519","0.780777718983519","0.780777718983519","0.7804034433359576","0.7804034433359576","0.7804034433359576","0.7806228463017694","0.7806228463017694","0.7806228463017694","0.7804550675632074","0.7804550675632074","0.7804550675632074","0.780442161506395","0.780442161506395","0.780442161506395","0.7791515558251487","0.7791515558251487","0.7791515558251487","0.7804550675632074","0.7804550675632074","0.7804550675632074"
"355","0.7809325916652685","0.7809325916652685","0.7809325916652685","0.7805066917904573","0.7805066917904573","0.7805066917904573","0.7799904495179588","0.7799904495179588","0.7799904495179588","0.779745234438522","0.779745234438522","0.779745234438522","0.7808164371539563","0.7808164371539563","0.7808164371539563","0.7803905372791451","0.7803905372791451","0.7803905372791451","0.7806228463017694","0.7806228463017694","0.7806228463017694","0.780442161506395","0.780442161506395","0.780442161506395","0.7803905372791451","0.7803905372791451","0.7803905372791451","0.7792289921660235","0.7792289921660235","0.7792289921660235","0.7804679736200199","0.7804679736200199","0.7804679736200199"
